wastage_id,item_id,location_id,wastage_date,wastage_time,quantity_wasted,unit_cost,total_loss_amount,wastage_reason,complexity_profile,reported_by
WAS-048455,ITEM-039,LOC-006,2025-06-24,23:46:00,3,11.2,33.6,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Kitchen Manager
WAS-048456,ITEM-110,LOC-005,2025-11-18,15:40:00,12,5.8,69.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048457,ITEM-045,LOC-011,2025-12-08,22:18:00,7,12.0,84.0,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-048458,ITEM-144,LOC-007,2025-09-04,15:43:00,4,2.6,10.4,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-048459,ITEM-034,LOC-010,2025-05-04,23:38:00,8,9.8,78.4,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Sous Chef
WAS-048460,ITEM-009,LOC-018,2025-05-08,15:16:00,8,7.8,62.4,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-048461,ITEM-144,LOC-008,2025-10-03,23:44:00,4,2.6,10.4,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-048462,ITEM-027,LOC-001,2025-10-08,15:10:00,8,8.7,69.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048463,ITEM-144,LOC-015,2025-01-12,15:57:00,12,2.6,31.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048464,ITEM-110,LOC-011,2025-01-08,14:02:00,8,5.8,46.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048465,ITEM-011,LOC-018,2025-04-02,22:29:00,4,9.8,39.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048466,ITEM-065,LOC-003,2025-11-19,15:41:00,11,15.0,165.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048467,ITEM-010,LOC-019,2025-03-02,14:13:00,3,7.0,21.0,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-048468,ITEM-051,LOC-013,2025-12-26,22:17:00,6,32.0,192.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-048469,ITEM-057,LOC-019,2025-11-27,14:14:00,7,22.0,154.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-048470,ITEM-074,LOC-011,2025-07-31,15:44:00,3,12.0,36.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048471,ITEM-148,LOC-005,2025-08-10,15:44:00,9,4.1,36.9,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-048472,ITEM-027,LOC-013,2025-06-05,22:14:00,11,8.7,95.7,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-048473,ITEM-051,LOC-003,2025-08-12,15:51:00,9,32.0,288.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Kitchen Manager
WAS-048474,ITEM-074,LOC-020,2025-05-23,14:10:00,10,12.0,120.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048475,ITEM-027,LOC-017,2025-02-25,14:24:00,10,8.7,87.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048476,ITEM-085,LOC-003,2025-05-13,23:22:00,12,9.8,117.6,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-048477,ITEM-064,LOC-004,2025-05-12,22:21:00,2,23.5,47.0,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-048478,ITEM-146,LOC-001,2025-03-05,15:03:00,6,3.4,20.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048479,ITEM-075,LOC-007,2025-09-14,23:32:00,11,16.5,181.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048480,ITEM-061,LOC-020,2025-03-14,22:36:00,5,18.5,92.5,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Line Supervisor
WAS-048481,ITEM-086,LOC-014,2025-01-31,22:28:00,10,10.2,102.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Inventory Clerk
WAS-048482,ITEM-110,LOC-011,2025-05-06,14:20:00,5,5.8,29.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-048483,ITEM-101,LOC-019,2025-05-16,22:14:00,3,5.5,16.5,OVERCOOKED_OR_BURNT,STANDARD,Inventory Clerk
WAS-048484,ITEM-042,LOC-013,2025-07-09,22:21:00,4,6.9,27.6,PREPARATION_ERROR,STANDARD,Line Supervisor
WAS-048485,ITEM-064,LOC-008,2025-05-31,23:57:00,6,23.5,141.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048486,ITEM-066,LOC-005,2025-11-30,15:10:00,5,16.8,84.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048487,ITEM-062,LOC-018,2025-07-05,22:33:00,7,16.0,112.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048488,ITEM-045,LOC-014,2025-02-15,14:50:00,5,12.0,60.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048489,ITEM-092,LOC-017,2025-08-19,15:16:00,2,7.2,14.4,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-048490,ITEM-005,LOC-012,2025-04-06,14:07:00,6,11.5,69.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048491,ITEM-045,LOC-008,2025-08-17,15:56:00,3,12.0,36.0,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Inventory Clerk
WAS-048492,ITEM-021,LOC-003,2025-08-24,22:16:00,5,8.9,44.5,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Sous Chef
WAS-048493,ITEM-021,LOC-006,2025-08-08,14:02:00,3,8.9,26.7,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-048494,ITEM-043,LOC-012,2025-04-28,23:49:00,7,8.5,59.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048495,ITEM-096,LOC-017,2025-03-03,15:43:00,1,4.5,4.5,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-048496,ITEM-146,LOC-004,2025-06-13,22:53:00,5,3.4,17.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Kitchen Manager
WAS-048497,ITEM-069,LOC-002,2025-12-19,23:26:00,12,14.8,177.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-048498,ITEM-054,LOC-001,2025-04-01,23:33:00,4,23.0,92.0,PREPARATION_ERROR,STANDARD,Inventory Clerk
WAS-048499,ITEM-110,LOC-019,2025-01-03,15:12:00,2,5.8,11.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-048500,ITEM-008,LOC-018,2025-10-03,23:59:00,4,16.5,66.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Sous Chef
WAS-048501,ITEM-011,LOC-002,2025-12-21,15:04:00,3,9.8,29.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048502,ITEM-056,LOC-007,2025-11-14,14:16:00,9,14.0,126.0,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-048503,ITEM-066,LOC-011,2025-01-14,14:45:00,9,16.8,151.2,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-048504,ITEM-101,LOC-012,2025-09-07,22:14:00,4,5.5,22.0,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-048505,ITEM-144,LOC-019,2025-06-18,15:07:00,5,2.6,13.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048506,ITEM-071,LOC-006,2025-09-08,23:31:00,9,9.5,85.5,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-048507,ITEM-067,LOC-009,2025-04-29,15:53:00,4,16.0,64.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Sous Chef
WAS-048508,ITEM-034,LOC-016,2025-09-17,23:18:00,8,9.8,78.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048509,ITEM-066,LOC-019,2025-09-10,14:36:00,2,16.8,33.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048510,ITEM-142,LOC-015,2025-05-18,23:27:00,1,0.9,0.9,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-048511,ITEM-062,LOC-002,2025-03-12,14:23:00,8,16.0,128.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-048512,ITEM-034,LOC-014,2025-11-23,15:06:00,4,9.8,39.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-048513,ITEM-053,LOC-018,2025-01-27,14:56:00,3,13.8,41.4,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-048514,ITEM-069,LOC-005,2025-03-10,23:51:00,8,14.8,118.4,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Line Supervisor
WAS-048515,ITEM-074,LOC-006,2025-08-10,14:11:00,6,12.0,72.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-048516,ITEM-065,LOC-020,2025-10-23,15:03:00,11,15.0,165.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048517,ITEM-094,LOC-006,2025-01-26,14:22:00,5,5.8,29.0,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-048518,ITEM-073,LOC-020,2025-07-20,15:33:00,4,18.0,72.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Sous Chef
WAS-048519,ITEM-079,LOC-012,2025-10-18,15:10:00,10,5.0,50.0,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-048520,ITEM-116,LOC-005,2025-05-14,22:49:00,4,2.7,10.8,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-048521,ITEM-117,LOC-007,2025-12-30,22:22:00,10,4.2,42.0,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-048522,ITEM-034,LOC-002,2025-07-08,23:19:00,8,9.8,78.4,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Kitchen Manager
WAS-048523,ITEM-075,LOC-009,2025-09-09,15:28:00,6,16.5,99.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048524,ITEM-086,LOC-005,2025-02-04,23:26:00,2,10.2,20.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-048525,ITEM-022,LOC-009,2025-04-13,14:37:00,2,8.0,16.0,PREPARATION_ERROR,STANDARD,Kitchen Manager
WAS-048526,ITEM-110,LOC-019,2025-06-03,15:00:00,5,5.8,29.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-048527,ITEM-027,LOC-007,2025-02-04,23:09:00,12,8.7,104.4,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Sous Chef
WAS-048528,ITEM-101,LOC-012,2025-11-03,15:56:00,4,5.5,22.0,CUSTOMER_SEND_BACK,STANDARD,Kitchen Manager
WAS-048529,ITEM-027,LOC-008,2025-07-07,23:11:00,11,8.7,95.7,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048530,ITEM-088,LOC-012,2025-11-19,15:06:00,8,3.2,25.6,EXPIRED_SHELF_LIFE,PRICE_SENSITIVE,Inventory Clerk
WAS-048531,ITEM-022,LOC-005,2025-05-13,14:03:00,7,8.0,56.0,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-048532,ITEM-062,LOC-016,2025-06-22,22:45:00,7,16.0,112.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-048533,ITEM-021,LOC-009,2025-03-01,23:52:00,3,8.9,26.7,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-048534,ITEM-043,LOC-003,2025-10-12,14:11:00,10,8.5,85.0,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-048535,ITEM-148,LOC-008,2025-08-31,15:17:00,4,4.1,16.4,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Kitchen Manager
WAS-048536,ITEM-014,LOC-011,2025-06-21,15:14:00,8,4.5,36.0,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-048537,ITEM-064,LOC-018,2025-09-07,22:49:00,11,23.5,258.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048538,ITEM-082,LOC-010,2025-08-14,23:47:00,12,7.5,90.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048539,ITEM-011,LOC-001,2025-10-03,15:54:00,10,9.8,98.0,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Line Supervisor
WAS-048540,ITEM-015,LOC-015,2025-03-21,23:12:00,9,5.2,46.8,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-048541,ITEM-021,LOC-010,2025-07-01,22:07:00,11,8.9,97.9,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048542,ITEM-078,LOC-012,2025-06-17,23:35:00,12,7.8,93.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048543,ITEM-129,LOC-019,2025-02-16,22:55:00,3,2.8,8.4,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-048544,ITEM-110,LOC-003,2025-03-20,14:21:00,4,5.8,23.2,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-048545,ITEM-148,LOC-001,2025-07-07,23:34:00,3,4.1,12.3,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-048546,ITEM-072,LOC-003,2025-08-30,15:22:00,9,17.5,157.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-048547,ITEM-146,LOC-001,2025-03-27,22:24:00,7,3.4,23.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048548,ITEM-045,LOC-004,2025-02-03,14:32:00,2,12.0,24.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-048549,ITEM-064,LOC-010,2025-09-06,15:04:00,5,23.5,117.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048550,ITEM-063,LOC-015,2025-03-30,15:59:00,2,16.2,32.4,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-048551,ITEM-006,LOC-009,2025-08-08,15:03:00,7,10.2,71.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048552,ITEM-110,LOC-014,2025-02-03,15:27:00,8,5.8,46.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048553,ITEM-005,LOC-017,2025-12-07,22:22:00,2,11.5,23.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048554,ITEM-086,LOC-020,2025-06-04,15:45:00,11,10.2,112.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048555,ITEM-064,LOC-020,2025-11-17,15:37:00,6,23.5,141.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048556,ITEM-004,LOC-001,2025-10-12,23:07:00,3,4.8,14.4,OVERPRODUCTION_UNSOLD,POPULAR_LOW_MARGIN,Inventory Clerk
WAS-048557,ITEM-045,LOC-012,2025-02-01,15:19:00,7,12.0,84.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-048558,ITEM-056,LOC-019,2025-02-26,14:00:00,3,14.0,42.0,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-048559,ITEM-146,LOC-005,2025-07-24,15:27:00,4,3.4,13.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048560,ITEM-078,LOC-016,2025-02-05,22:04:00,11,7.8,85.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048561,ITEM-071,LOC-009,2025-09-26,15:32:00,9,9.5,85.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-048562,ITEM-021,LOC-014,2025-02-15,23:04:00,10,8.9,89.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048563,ITEM-062,LOC-009,2025-05-13,14:46:00,3,16.0,48.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048564,ITEM-006,LOC-014,2025-02-22,22:04:00,10,10.2,102.0,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-048565,ITEM-095,LOC-014,2025-11-26,14:56:00,7,4.9,34.3,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-048566,ITEM-027,LOC-007,2025-01-17,14:52:00,6,8.7,52.2,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-048567,ITEM-074,LOC-009,2025-05-10,14:32:00,8,12.0,96.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-048568,ITEM-082,LOC-012,2025-12-02,15:08:00,10,7.5,75.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048569,ITEM-061,LOC-009,2025-01-07,23:23:00,1,18.5,18.5,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Sous Chef
WAS-048570,ITEM-075,LOC-014,2025-12-08,14:12:00,8,16.5,132.0,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-048571,ITEM-096,LOC-019,2025-06-03,15:39:00,3,4.5,13.5,OVERCOOKED_OR_BURNT,STANDARD,Line Supervisor
WAS-048572,ITEM-028,LOC-002,2025-11-10,14:19:00,2,7.2,14.4,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-048573,ITEM-074,LOC-010,2025-03-02,23:38:00,12,12.0,144.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048574,ITEM-086,LOC-015,2025-03-06,15:29:00,8,10.2,81.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048575,ITEM-059,LOC-016,2025-03-14,14:02:00,2,13.5,27.0,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-048576,ITEM-027,LOC-015,2025-05-30,23:02:00,7,8.7,60.9,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048577,ITEM-044,LOC-005,2025-04-05,14:10:00,2,7.9,15.8,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-048578,ITEM-144,LOC-005,2025-04-27,23:05:00,7,2.6,18.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-048579,ITEM-059,LOC-002,2025-07-13,14:22:00,9,13.5,121.5,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-048580,ITEM-014,LOC-010,2025-05-24,14:24:00,1,4.5,4.5,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-048581,ITEM-011,LOC-004,2025-05-18,15:08:00,12,9.8,117.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-048582,ITEM-027,LOC-001,2025-11-12,15:45:00,3,8.7,26.1,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-048583,ITEM-021,LOC-012,2025-03-30,14:35:00,12,8.9,106.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048584,ITEM-067,LOC-001,2025-04-09,15:32:00,7,16.0,112.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048585,ITEM-056,LOC-020,2025-09-28,15:50:00,6,14.0,84.0,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-048586,ITEM-110,LOC-009,2025-07-30,22:00:00,11,5.8,63.8,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-048587,ITEM-119,LOC-009,2025-09-04,22:31:00,9,3.2,28.8,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Sous Chef
WAS-048588,ITEM-066,LOC-016,2025-10-05,23:50:00,4,16.8,67.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048589,ITEM-119,LOC-001,2025-02-05,23:53:00,8,3.2,25.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-048590,ITEM-066,LOC-019,2025-01-22,23:48:00,5,16.8,84.0,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-048591,ITEM-078,LOC-001,2025-05-27,23:59:00,6,7.8,46.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048592,ITEM-027,LOC-005,2025-03-14,14:22:00,8,8.7,69.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-048593,ITEM-006,LOC-019,2025-01-11,23:52:00,5,10.2,51.0,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-048594,ITEM-026,LOC-009,2025-09-13,15:08:00,11,4.8,52.8,EXPIRED_SHELF_LIFE,PRICE_SENSITIVE,Sous Chef
WAS-048595,ITEM-039,LOC-019,2025-12-08,22:44:00,5,11.2,56.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048596,ITEM-092,LOC-014,2025-01-15,15:57:00,3,7.2,21.6,CUSTOMER_SEND_BACK,STANDARD,Inventory Clerk
WAS-048597,ITEM-027,LOC-018,2025-10-12,22:48:00,11,8.7,95.7,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048598,ITEM-021,LOC-004,2025-05-23,23:06:00,2,8.9,17.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048599,ITEM-144,LOC-004,2025-12-29,22:06:00,7,2.6,18.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-048600,ITEM-082,LOC-016,2025-03-23,15:09:00,12,7.5,90.0,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-048601,ITEM-066,LOC-013,2025-11-26,15:14:00,6,16.8,100.8,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Inventory Clerk
WAS-048602,ITEM-011,LOC-003,2025-07-02,14:18:00,2,9.8,19.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-048603,ITEM-112,LOC-018,2025-07-30,14:01:00,9,3.1,27.9,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-048604,ITEM-015,LOC-004,2025-04-23,14:25:00,4,5.2,20.8,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-048605,ITEM-075,LOC-005,2025-11-11,14:28:00,10,16.5,165.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-048606,ITEM-079,LOC-019,2025-11-26,22:51:00,12,5.0,60.0,EQUIPMENT_COOLER_FAILURE,STANDARD,Kitchen Manager
WAS-048607,ITEM-064,LOC-014,2025-12-13,14:24:00,2,23.5,47.0,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Inventory Clerk
WAS-048608,ITEM-131,LOC-018,2025-01-25,22:49:00,1,2.7,2.7,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-048609,ITEM-006,LOC-016,2025-07-26,14:34:00,7,10.2,71.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-048610,ITEM-109,LOC-005,2025-11-19,14:58:00,2,2.8,5.6,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-048611,ITEM-071,LOC-008,2025-05-17,14:30:00,9,9.5,85.5,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Inventory Clerk
WAS-048612,ITEM-075,LOC-019,2025-03-05,14:03:00,10,16.5,165.0,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-048613,ITEM-148,LOC-018,2025-05-31,14:50:00,3,4.1,12.3,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048614,ITEM-073,LOC-005,2025-05-18,22:48:00,4,18.0,72.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Sous Chef
WAS-048615,ITEM-100,LOC-014,2025-06-23,15:56:00,3,5.0,15.0,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-048616,ITEM-024,LOC-010,2025-11-03,23:22:00,1,5.8,5.8,OVERCOOKED_OR_BURNT,STANDARD,Inventory Clerk
WAS-048617,ITEM-105,LOC-005,2025-03-03,14:48:00,11,8.5,93.5,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-048618,ITEM-095,LOC-013,2025-02-08,14:11:00,3,4.9,14.7,PREPARATION_ERROR,STANDARD,Sous Chef
WAS-048619,ITEM-146,LOC-012,2025-11-17,23:36:00,11,3.4,37.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-048620,ITEM-144,LOC-018,2025-11-24,15:07:00,6,2.6,15.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-048621,ITEM-034,LOC-011,2025-12-25,22:46:00,10,9.8,98.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-048622,ITEM-066,LOC-001,2025-03-19,22:53:00,6,16.8,100.8,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-048623,ITEM-131,LOC-002,2025-07-23,23:42:00,2,2.7,5.4,PREPARATION_ERROR,STANDARD,Line Supervisor
WAS-048624,ITEM-077,LOC-002,2025-11-30,23:32:00,2,5.2,10.4,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-048625,ITEM-066,LOC-013,2025-02-22,15:17:00,6,16.8,100.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-048626,ITEM-015,LOC-009,2025-05-06,14:15:00,11,5.2,57.2,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-048627,ITEM-057,LOC-016,2025-10-01,22:39:00,2,22.0,44.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Sous Chef
WAS-048628,ITEM-079,LOC-016,2025-02-03,23:52:00,4,5.0,20.0,OVERPRODUCTION_UNSOLD,STANDARD,Kitchen Manager
WAS-048629,ITEM-098,LOC-009,2025-09-22,15:00:00,4,6.8,27.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-048630,ITEM-065,LOC-007,2025-11-12,23:06:00,8,15.0,120.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Sous Chef
