order_date,item_name,actual_demand,predicted_demand,forecast_error,granularity
2025-12-26,Classic Fish & Chips Tartar,54.0,65.76,-11.76,Menu Items
2025-12-26,Classic Greek Village Salad,35.0,47.35,-12.35,Menu Items
2025-12-26,Classic Madagascar Vanilla Bean Gelato,56.0,64.74,-8.74,Menu Items
2025-12-26,Classic Moscow Mule Copper Mug,34.0,57.65,-23.65,Menu Items
2025-12-26,Coffee-Crusted Prime Ribeye (14oz),21.0,23.49,-2.49,Menu Items
2025-12-26,Cold Pressed Green Detox Juice,15.0,24.31,-9.31,Menu Items
2025-12-26,Colorado Rosemary Lamb Chops,18.0,18.01,-0.01,Menu Items
2025-12-26,Creamy Cashew Alfredo Tagliatelle,17.0,31.93,-14.93,Menu Items
2025-12-26,Creamy Fettuccine Alfredo,88.0,66.07,21.93,Menu Items
2025-12-26,Crispy Buttermilk Chicken Sandwich,54.0,72.22,-18.22,Menu Items
2025-12-26,Crispy Calamari Fritti,59.0,43.57,15.43,Menu Items
2025-12-26,Crispy Cauliflower Buffalo Bites,32.0,47.23,-15.23,Menu Items
2025-12-26,Crispy Falafel Mezze Platter,40.0,38.58,1.42,Menu Items
2025-12-26,Crispy Parmesan Truffle Fries,65.0,77.34,-12.34,Menu Items
2025-12-26,Crispy Skin Mediterranean Branzino,13.0,19.16,-6.16,Menu Items
2025-12-26,Cubano Roast Pork Sandwich,29.0,29.81,-0.81,Menu Items
2025-12-26,Dark Chocolate Souffle Grand Marnier,2.0,7.22,-5.22,Menu Items
2025-12-26,DineIQ House Draft Lager (Pint),85.0,83.87,1.13,Menu Items
2025-12-26,DineIQ House Drip Roast Coffee,87.0,89.14,-2.14,Menu Items
2025-12-26,DineIQ Signature Caesar Salad,73.0,69.93,3.07,Menu Items
2025-12-26,DineIQ Smash Double Cheeseburger,68.0,83.3,-15.3,Menu Items
2025-12-26,Double Espresso Single Origin,60.0,73.26,-13.26,Menu Items
2025-12-26,Double Pepperoni Hot Honey Pizza,88.0,81.27,6.73,Menu Items
2025-12-26,Dry-Aged Bone-in NY Strip (16oz),16.0,18.06,-2.06,Menu Items
2025-12-26,Dry-Aged Tomahawk Ribeye (36oz),1.0,4.38,-3.38,Menu Items
2025-12-26,Elderflower French 75 Champagne,28.0,46.94,-18.94,Menu Items
2025-12-26,Espresso Martini Vanilla Foam,57.0,58.21,-1.21,Menu Items
2025-12-26,Fresh Squeezed Orange Juice,49.0,52.33,-3.33,Menu Items
2025-12-26,Fresh Wild Berry Pavlova,20.0,21.11,-1.11,Menu Items
2025-12-26,Fried Softshell Crab Basket,28.0,15.42,12.58,Menu Items
2025-12-26,Garlic Butter Tiger Prawns Skewer,29.0,34.74,-5.74,Menu Items
2025-12-26,Garlic Herb Breadsticks,54.0,71.79,-17.79,Menu Items
2025-12-26,Golden Mozzarella Sticks,60.0,66.06,-6.06,Menu Items
2025-12-26,Golden Turmeric Lentil Soup Bowl,36.0,48.86,-12.86,Menu Items
2025-12-26,Green Goddess Farro Bowl,30.0,29.82,0.18,Menu Items
2025-12-26,Grilled Halloumi Flatbread,28.0,23.2,4.8,Menu Items
2025-12-26,Grilled Yellowfin Ahi Tuna Steak,24.0,18.11,5.89,Menu Items
2025-12-26,Handcrafted Lobster Ravioli,31.0,23.31,7.69,Menu Items
2025-12-26,Heirloom Tomato Bruschetta,35.0,48.79,-13.79,Menu Items
2025-12-26,Hibiscus Berry Botanical Fizz (Mocktail),55.0,41.86,13.14,Menu Items
2025-12-26,Jackfruit Smoky Carnitas Tacos,38.0,37.36,0.64,Menu Items
2025-12-26,Jumbo Lump Crab Cakes (2pcs),12.0,21.06,-9.06,Menu Items
2025-12-26,Kale Tahini Caesar Roasted Chickpeas,25.0,34.9,-9.9,Menu Items
2025-12-26,Key Lime Tart Graham Crust,25.0,34.18,-9.18,Menu Items
2025-12-26,Korean Gochujang Crispy Tofu,22.0,31.56,-9.56,Menu Items
2025-12-26,Lasagna Bolognese Al Forno,42.0,40.53,1.47,Menu Items
2025-12-26,Lentil Shepherd's Pie Sweet Potato,19.0,22.46,-3.46,Menu Items
2025-12-26,Linguine alle Vongole (Clams),17.0,19.24,-2.24,Menu Items
2025-12-26,Loaded Queso Nachos,47.0,55.96,-8.96,Menu Items
2025-12-26,Margherita Sourdough Pizza,68.0,82.84,-14.84,Menu Items
2025-12-26,Matcha Green Tea Crepe Cake,17.0,23.44,-6.44,Menu Items
2025-12-26,Mediterranean Quinoa Crunch Bowl,49.0,48.51,0.49,Menu Items
2025-12-26,Molten Chocolate Lava Cake,57.0,70.64,-13.64,Menu Items
2025-12-26,Mushroom & Walnut Bolognese,25.0,32.03,-7.03,Menu Items
2025-12-26,New York Style Cheesecake,78.0,69.82,8.18,Menu Items
2025-12-26,Nitro Cold Brew Sweet Cream,54.0,70.1,-16.1,Menu Items
2025-12-26,Organic Earl Grey Loose Leaf Tea,35.0,45.93,-10.93,Menu Items
2025-12-26,Pacific Black Cod Miso Glaze,7.0,13.01,-6.01,Menu Items
2025-12-26,Pan-Roasted Duck Breast Plum Glaze,10.0,14.75,-4.75,Menu Items
2025-12-26,Pan-Seared Chilean Sea Bass,6.0,15.14,-9.14,Menu Items
2025-12-26,Pecan Pie Bourbon Whipped Cream,10.0,29.58,-19.58,Menu Items
2025-12-26,Pepper-Crusted Bison Tenderloin,3.0,4.61,-1.61,Menu Items
2025-12-26,Philly Ribeye Cheesesteak,35.0,43.09,-8.09,Menu Items
2025-12-26,Portobello Mushroom Swiss Burger,20.0,26.27,-6.27,Menu Items
2025-12-26,Prime Wagyu Truffle Burger,26.0,16.43,9.57,Menu Items
2025-12-26,Prosciutto e Rucola Pizza,40.0,33.6,6.4,Menu Items
2025-12-26,Quattro Formaggi Bianca,45.0,50.07,-5.07,Menu Items
2025-12-26,Rare Blue Mountain Jamaican Pour-Over,2.0,4.94,-2.94,Menu Items
2025-12-26,Rare Japanese Whisky Flight (3-pour),6.0,4.64,1.36,Menu Items
2025-12-26,Red Sangria Pitcher (House Wine),23.0,35.05,-12.05,Menu Items
2025-12-26,Reserve Osetra Caviar Blinis,1.0,4.37,-3.37,Menu Items
2025-12-26,Roasted Beet & Goat Cheese Bowl,26.0,32.09,-6.09,Menu Items
2025-12-26,Roasted Eggplant Harissa Shakshuka,18.0,26.78,-8.78,Menu Items
2025-12-26,Roasted Veal Chop Chanterelles,5.0,5.38,-0.38,Menu Items
2025-12-26,Salted Caramel Creme Brulee,41.0,49.48,-8.48,Menu Items
2025-12-26,Seafood Bouillabaisse Saffron Rouille,9.0,12.99,-3.99,Menu Items
2025-12-26,Seafood Paella Valenciana,16.0,26.44,-10.44,Menu Items
2025-12-26,Seared Diver Scallops Sweet Corn,9.0,16.53,-7.53,Menu Items
2025-12-26,Sesame Ahi Tuna Poke Bowl,24.0,42.79,-18.79,Menu Items
2025-12-26,Signature Smoked Old Fashioned,45.0,54.3,-9.3,Menu Items
2025-12-26,Simple Garden House Salad,37.0,56.47,-19.47,Menu Items
2025-12-26,Slow-Braised Beef Short Ribs,29.0,40.7,-11.7,Menu Items
2025-12-26,Slow-Braised Wild Boar Pappardelle,18.0,29.72,-11.72,Menu Items
2025-12-26,Smoked Bone-in Kurobuta Pork Chop,21.0,22.81,-1.81,Menu Items
2025-12-26,Smoked Brisket Panini,27.0,32.05,-5.05,Menu Items
2025-12-26,Smoked Duck Croquettes,23.0,32.42,-9.42,Menu Items
2025-12-26,Smoked Rosemary Paloma Tequila,27.0,43.97,-16.97,Menu Items
2025-12-26,Soft-Shell Crab Sliders,11.0,13.36,-2.36,Menu Items
2025-12-26,Southwest Chipotle Chicken Bowl,35.0,56.05,-21.05,Menu Items
2025-12-26,Spaghetti All'Amatriciana,55.0,55.88,-0.88,Menu Items
2025-12-26,Spanakopita Herb Triangles,16.0,25.9,-9.9,Menu Items
2025-12-26,Sparkling San Pellegrino (750ml),36.0,46.0,-10.0,Menu Items
2025-12-26,Spiced Masala Chai Latte,40.0,44.76,-4.76,Menu Items
2025-12-26,Spicy Diavola Pizza,26.0,52.63,-26.63,Menu Items
2025-12-26,Spicy Nashville Hot Chicken Bun,45.0,57.86,-12.86,Menu Items
2025-12-26,Spicy Passionfruit Mezcalita,42.0,49.95,-7.95,Menu Items
2025-12-26,Spicy Tofu Peanut Noodle Bowl,27.0,43.45,-16.45,Menu Items
2025-12-26,Spicy Tuna Crispy Rice,16.0,34.27,-18.27,Menu Items
2025-12-26,Steak Frites Garlic Herb Butter,63.0,58.08,4.92,Menu Items
2025-12-26,Steakhouse Flat Iron Chimichurri,57.0,40.69,16.31,Menu Items
2025-12-26,Steamed Blue Mussels White Wine,20.0,31.09,-11.09,Menu Items
2025-12-26,Strawberry Basil Smash Lemonade (Mocktail),41.0,39.96,1.04,Menu Items
2025-12-26,Strawberry Gorgonzola Pecan Salad,25.0,33.05,-8.05,Menu Items
2025-12-26,Thai Coconut Green Curry Tofu,42.0,36.01,5.99,Menu Items
2025-12-26,Thai Crunch Peanut Chicken Salad,32.0,39.64,-7.64,Menu Items
2025-12-26,Traditional Italian Tiramisu,60.0,56.36,3.64,Menu Items
2025-12-26,Truffle Lobster Roll,6.0,8.17,-2.17,Menu Items
2025-12-26,Truffle Whipped Burrata,27.0,42.62,-15.62,Menu Items
2025-12-26,Truffle Wild Mushroom Risotto,35.0,32.83,2.17,Menu Items
2025-12-26,Truffled Wild Mushroom Gnocchi,35.0,35.14,-0.14,Menu Items
2025-12-26,USDA Prime Center-Cut Filet Mignon (8oz),22.0,32.0,-10.0,Menu Items
2025-12-26,Vanilla Bean Oat Milk Latte,79.0,76.43,2.57,Menu Items
2025-12-26,Vintage Champagne Berry Float,14.0,6.11,7.89,Menu Items
2025-12-26,Warm Apple Cinnamon Crisp,34.0,43.68,-9.68,Menu Items
2025-12-26,Warm Churros with Spiced Dulce,43.0,51.5,-8.5,Menu Items
2025-12-26,Warm Roasted Butternut Squash Bowl,15.0,18.36,-3.36,Menu Items
2025-12-26,Whole Grilled Red Snapper Mojo,10.0,8.06,1.94,Menu Items
2025-12-26,Wild Alaskan Salmon Tartare,25.0,16.82,8.18,Menu Items
2025-12-26,Wild King Salmon Lemon Herb,45.0,42.24,2.76,Menu Items
2025-12-26,Wild Rice & Avocado Harvest Bowl,25.0,35.52,-10.52,Menu Items
2025-12-26,Yuzu Lavender Gin Tonic,55.0,44.15,10.85,Menu Items
2025-12-26,Zero-Proof Cucumber Mint Cooler,36.0,44.97,-8.97,Menu Items
2025-12-27,A5 Miyazaki Japanese Wagyu (4oz),3.0,3.87,-0.87,Menu Items
2025-12-27,Acai Berry Superfood Smoothie,41.0,32.4,8.6,Menu Items
2025-12-27,Affogato al Caffe Espresso Scoop,52.0,52.86,-0.86,Menu Items
2025-12-27,Aperol Spritz Prosecco Orange,52.0,55.63,-3.63,Menu Items
2025-12-27,Artisanal Kombucha Peach Ginger,45.0,32.65,12.35,Menu Items
2025-12-27,Artisanal Macaron Assortment (6pcs),31.0,32.22,-1.22,Menu Items
2025-12-27,Artisanal Vegan Charcuterie Board,8.0,10.64,-2.64,Menu Items
2025-12-27,Avocado Supergreen Toast Sourdough,43.0,46.98,-3.98,Menu Items
2025-12-27,BBQ Glazed St. Louis Ribs (Full),44.0,35.88,8.12,Menu Items
2025-12-27,BBQ Pulled Pork Brioche,39.0,46.43,-7.43,Menu Items
2025-12-27,Bacon Wrapped Stuffed Dates,23.0,31.98,-8.98,Menu Items
2025-12-27,Belgian Hot Chocolate Marshmallows,42.0,36.64,5.36,Menu Items
2025-12-27,Beyond Meat Gourmet Burger,45.0,44.82,0.18,Menu Items
2025-12-27,Bistro Hanger Steak Shallot Jus,27.0,31.57,-4.57,Menu Items
2025-12-27,Black Angus Bacon Cheddar,49.0,58.32,-9.32,Menu Items
2025-12-27,Black Truffle Infused Manhattan,10.0,7.04,2.96,Menu Items
2025-12-27,Black Truffle Tagliolini Caviar,2.0,7.49,-5.49,Menu Items
2025-12-27,Blackened Salmon Cobb Salad,40.0,40.27,-0.27,Menu Items
2025-12-27,Burrata Caprese Heirloom Salad,31.0,32.49,-1.49,Menu Items
2025-12-27,Burrata Caprese Pizza,38.0,32.25,5.75,Menu Items
2025-12-27,Butter Poached Maine Lobster Tail,11.0,9.25,1.75,Menu Items
2025-12-27,Calabrian Sausage Rigatoni,46.0,44.63,1.37,Menu Items
2025-12-27,California Turkey Avocado Club,30.0,34.62,-4.62,Menu Items
2025-12-27,Caramel Macchiato Sea Salt,72.0,66.41,5.59,Menu Items
2025-12-27,Ceremonial Iced Matcha Latte,32.0,52.33,-20.33,Menu Items
2025-12-27,Chipotle Fish Tacos (3pcs),39.0,32.02,6.98,Menu Items
2025-12-27,Classic BLT Sourdough,45.0,45.68,-0.68,Menu Items
2025-12-27,Classic Buffalo Chicken Wings,77.0,75.28,1.72,Menu Items
2025-12-27,Classic Fish & Chips Tartar,64.0,64.86,-0.86,Menu Items
2025-12-27,Classic Greek Village Salad,35.0,46.07,-11.07,Menu Items
2025-12-27,Classic Madagascar Vanilla Bean Gelato,68.0,64.81,3.19,Menu Items
2025-12-27,Classic Moscow Mule Copper Mug,52.0,57.79,-5.79,Menu Items
2025-12-27,Coffee-Crusted Prime Ribeye (14oz),33.0,23.49,9.51,Menu Items
2025-12-27,Cold Pressed Green Detox Juice,24.0,24.31,-0.31,Menu Items
2025-12-27,Colorado Rosemary Lamb Chops,26.0,18.01,7.99,Menu Items
2025-12-27,Creamy Cashew Alfredo Tagliatelle,32.0,32.05,-0.05,Menu Items
2025-12-27,Creamy Fettuccine Alfredo,51.0,66.48,-15.48,Menu Items
2025-12-27,Crispy Buttermilk Chicken Sandwich,78.0,71.27,6.73,Menu Items
2025-12-27,Crispy Calamari Fritti,51.0,43.51,7.49,Menu Items
2025-12-27,Crispy Cauliflower Buffalo Bites,37.0,46.96,-9.96,Menu Items
2025-12-27,Crispy Falafel Mezze Platter,46.0,39.12,6.88,Menu Items
2025-12-27,Crispy Parmesan Truffle Fries,97.0,77.86,19.14,Menu Items
2025-12-27,Crispy Skin Mediterranean Branzino,14.0,19.16,-5.16,Menu Items
2025-12-27,Cubano Roast Pork Sandwich,32.0,29.93,2.07,Menu Items
2025-12-27,Dark Chocolate Souffle Grand Marnier,2.0,7.22,-5.22,Menu Items
2025-12-27,DineIQ House Draft Lager (Pint),79.0,83.29,-4.29,Menu Items
2025-12-27,DineIQ House Drip Roast Coffee,66.0,88.63,-22.63,Menu Items
2025-12-27,DineIQ Signature Caesar Salad,65.0,69.4,-4.4,Menu Items
2025-12-27,DineIQ Smash Double Cheeseburger,100.0,82.34,17.66,Menu Items
2025-12-27,Double Espresso Single Origin,67.0,73.37,-6.37,Menu Items
2025-12-27,Double Pepperoni Hot Honey Pizza,89.0,81.92,7.08,Menu Items
2025-12-27,Dry-Aged Bone-in NY Strip (16oz),24.0,18.06,5.94,Menu Items
2025-12-27,Dry-Aged Tomahawk Ribeye (36oz),4.0,4.38,-0.38,Menu Items
2025-12-27,Elderflower French 75 Champagne,57.0,45.26,11.74,Menu Items
2025-12-27,Espresso Martini Vanilla Foam,46.0,57.84,-11.84,Menu Items
2025-12-27,Fresh Squeezed Orange Juice,63.0,51.53,11.47,Menu Items
2025-12-27,Fresh Wild Berry Pavlova,16.0,21.11,-5.11,Menu Items
2025-12-27,Fried Softshell Crab Basket,17.0,15.42,1.58,Menu Items
2025-12-27,Garlic Butter Tiger Prawns Skewer,27.0,34.68,-7.68,Menu Items
2025-12-27,Garlic Herb Breadsticks,67.0,70.8,-3.8,Menu Items
2025-12-27,Golden Mozzarella Sticks,59.0,65.33,-6.33,Menu Items
2025-12-27,Golden Turmeric Lentil Soup Bowl,52.0,48.14,3.86,Menu Items
2025-12-27,Green Goddess Farro Bowl,23.0,29.95,-6.95,Menu Items
2025-12-27,Grilled Halloumi Flatbread,30.0,23.2,6.8,Menu Items
2025-12-27,Grilled Yellowfin Ahi Tuna Steak,16.0,18.11,-2.11,Menu Items
2025-12-27,Handcrafted Lobster Ravioli,13.0,23.88,-10.88,Menu Items
2025-12-27,Heirloom Tomato Bruschetta,51.0,46.65,4.35,Menu Items
2025-12-27,Hibiscus Berry Botanical Fizz (Mocktail),49.0,41.63,7.37,Menu Items
2025-12-27,Jackfruit Smoky Carnitas Tacos,34.0,37.35,-3.35,Menu Items
2025-12-27,Jumbo Lump Crab Cakes (2pcs),32.0,21.06,10.94,Menu Items
2025-12-27,Kale Tahini Caesar Roasted Chickpeas,48.0,35.17,12.83,Menu Items
2025-12-27,Key Lime Tart Graham Crust,37.0,34.34,2.66,Menu Items
2025-12-27,Korean Gochujang Crispy Tofu,34.0,31.68,2.32,Menu Items
2025-12-27,Lasagna Bolognese Al Forno,30.0,40.08,-10.08,Menu Items
2025-12-27,Lentil Shepherd's Pie Sweet Potato,17.0,22.56,-5.56,Menu Items
2025-12-27,Linguine alle Vongole (Clams),21.0,19.24,1.76,Menu Items
2025-12-27,Loaded Queso Nachos,51.0,55.34,-4.34,Menu Items
2025-12-27,Margherita Sourdough Pizza,89.0,81.37,7.63,Menu Items
2025-12-27,Matcha Green Tea Crepe Cake,11.0,23.55,-12.55,Menu Items
2025-12-27,Mediterranean Quinoa Crunch Bowl,36.0,48.03,-12.03,Menu Items
2025-12-27,Molten Chocolate Lava Cake,79.0,70.2,8.8,Menu Items
2025-12-27,Mushroom & Walnut Bolognese,14.0,32.3,-18.3,Menu Items
2025-12-27,New York Style Cheesecake,73.0,69.47,3.53,Menu Items
2025-12-27,Nitro Cold Brew Sweet Cream,53.0,69.52,-16.52,Menu Items
2025-12-27,Organic Earl Grey Loose Leaf Tea,31.0,44.81,-13.81,Menu Items
2025-12-27,Pacific Black Cod Miso Glaze,8.0,13.06,-5.06,Menu Items
2025-12-27,Pan-Roasted Duck Breast Plum Glaze,16.0,14.81,1.19,Menu Items
2025-12-27,Pan-Seared Chilean Sea Bass,14.0,15.2,-1.2,Menu Items
2025-12-27,Pecan Pie Bourbon Whipped Cream,28.0,29.89,-1.89,Menu Items
2025-12-27,Pepper-Crusted Bison Tenderloin,4.0,4.61,-0.61,Menu Items
2025-12-27,Philly Ribeye Cheesesteak,53.0,42.05,10.95,Menu Items
2025-12-27,Portobello Mushroom Swiss Burger,28.0,26.38,1.62,Menu Items
2025-12-27,Prime Wagyu Truffle Burger,24.0,16.43,7.57,Menu Items
2025-12-27,Prosciutto e Rucola Pizza,25.0,33.23,-8.23,Menu Items
2025-12-27,Quattro Formaggi Bianca,51.0,48.85,2.15,Menu Items
2025-12-27,Rare Blue Mountain Jamaican Pour-Over,9.0,4.94,4.06,Menu Items
2025-12-27,Rare Japanese Whisky Flight (3-pour),1.0,4.64,-3.64,Menu Items
2025-12-27,Red Sangria Pitcher (House Wine),36.0,35.17,0.83,Menu Items
2025-12-27,Reserve Osetra Caviar Blinis,4.0,4.37,-0.37,Menu Items
2025-12-27,Roasted Beet & Goat Cheese Bowl,31.0,32.02,-1.02,Menu Items
2025-12-27,Roasted Eggplant Harissa Shakshuka,11.0,26.75,-15.75,Menu Items
2025-12-27,Roasted Veal Chop Chanterelles,6.0,5.38,0.62,Menu Items
2025-12-27,Salted Caramel Creme Brulee,68.0,48.88,19.12,Menu Items
2025-12-27,Seafood Bouillabaisse Saffron Rouille,9.0,13.04,-4.04,Menu Items
2025-12-27,Seafood Paella Valenciana,25.0,26.17,-1.17,Menu Items
2025-12-27,Seared Diver Scallops Sweet Corn,16.0,16.53,-0.53,Menu Items
2025-12-27,Sesame Ahi Tuna Poke Bowl,41.0,42.52,-1.52,Menu Items
2025-12-27,Signature Smoked Old Fashioned,58.0,52.93,5.07,Menu Items
2025-12-27,Simple Garden House Salad,54.0,56.93,-2.93,Menu Items
2025-12-27,Slow-Braised Beef Short Ribs,25.0,40.47,-15.47,Menu Items
2025-12-27,Slow-Braised Wild Boar Pappardelle,28.0,29.84,-1.84,Menu Items
2025-12-27,Smoked Bone-in Kurobuta Pork Chop,20.0,22.81,-2.81,Menu Items
2025-12-27,Smoked Brisket Panini,36.0,32.21,3.79,Menu Items
2025-12-27,Smoked Duck Croquettes,18.0,32.69,-14.69,Menu Items
2025-12-27,Smoked Rosemary Paloma Tequila,33.0,44.02,-11.02,Menu Items
2025-12-27,Soft-Shell Crab Sliders,14.0,13.42,0.58,Menu Items
2025-12-27,Southwest Chipotle Chicken Bowl,60.0,54.8,5.2,Menu Items
2025-12-27,Spaghetti All'Amatriciana,55.0,56.07,-1.07,Menu Items
2025-12-27,Spanakopita Herb Triangles,27.0,25.9,1.1,Menu Items
2025-12-27,Sparkling San Pellegrino (750ml),57.0,45.38,11.62,Menu Items
2025-12-27,Spiced Masala Chai Latte,70.0,44.33,25.67,Menu Items
2025-12-27,Spicy Diavola Pizza,52.0,52.8,-0.8,Menu Items
2025-12-27,Spicy Nashville Hot Chicken Bun,41.0,58.25,-17.25,Menu Items
2025-12-27,Spicy Passionfruit Mezcalita,46.0,51.09,-5.09,Menu Items
2025-12-27,Spicy Tofu Peanut Noodle Bowl,53.0,42.62,10.38,Menu Items
2025-12-27,Spicy Tuna Crispy Rice,46.0,34.07,11.93,Menu Items
2025-12-27,Steak Frites Garlic Herb Butter,64.0,58.45,5.55,Menu Items
2025-12-27,Steakhouse Flat Iron Chimichurri,33.0,40.85,-7.85,Menu Items
2025-12-27,Steamed Blue Mussels White Wine,28.0,31.21,-3.21,Menu Items
2025-12-27,Strawberry Basil Smash Lemonade (Mocktail),24.0,39.31,-15.31,Menu Items
2025-12-27,Strawberry Gorgonzola Pecan Salad,35.0,33.16,1.84,Menu Items
2025-12-27,Thai Coconut Green Curry Tofu,43.0,36.13,6.87,Menu Items
2025-12-27,Thai Crunch Peanut Chicken Salad,46.0,39.85,6.15,Menu Items
2025-12-27,Traditional Italian Tiramisu,42.0,56.75,-14.75,Menu Items
2025-12-27,Truffle Lobster Roll,6.0,8.17,-2.17,Menu Items
2025-12-27,Truffle Whipped Burrata,40.0,41.7,-1.7,Menu Items
2025-12-27,Truffle Wild Mushroom Risotto,30.0,32.94,-2.94,Menu Items
2025-12-27,Truffled Wild Mushroom Gnocchi,41.0,35.26,5.74,Menu Items
2025-12-27,USDA Prime Center-Cut Filet Mignon (8oz),50.0,32.12,17.88,Menu Items
2025-12-27,Vanilla Bean Oat Milk Latte,73.0,77.47,-4.47,Menu Items
2025-12-27,Vintage Champagne Berry Float,9.0,6.11,2.89,Menu Items
2025-12-27,Warm Apple Cinnamon Crisp,34.0,43.1,-9.1,Menu Items
2025-12-27,Warm Churros with Spiced Dulce,46.0,50.29,-4.29,Menu Items
2025-12-27,Warm Roasted Butternut Squash Bowl,16.0,18.36,-2.36,Menu Items
2025-12-27,Whole Grilled Red Snapper Mojo,15.0,8.06,6.94,Menu Items
2025-12-27,Wild Alaskan Salmon Tartare,17.0,16.82,0.18,Menu Items
2025-12-27,Wild King Salmon Lemon Herb,34.0,40.74,-6.74,Menu Items
2025-12-27,Wild Rice & Avocado Harvest Bowl,29.0,35.64,-6.64,Menu Items
2025-12-27,Yuzu Lavender Gin Tonic,49.0,43.4,5.6,Menu Items
2025-12-27,Zero-Proof Cucumber Mint Cooler,50.0,44.53,5.47,Menu Items
2025-12-28,A5 Miyazaki Japanese Wagyu (4oz),4.0,3.87,0.13,Menu Items
2025-12-28,Acai Berry Superfood Smoothie,37.0,32.4,4.6,Menu Items
2025-12-28,Affogato al Caffe Espresso Scoop,67.0,52.97,14.03,Menu Items
2025-12-28,Aperol Spritz Prosecco Orange,78.0,55.13,22.87,Menu Items
2025-12-28,Artisanal Kombucha Peach Ginger,44.0,32.65,11.35,Menu Items
2025-12-28,Artisanal Macaron Assortment (6pcs),22.0,32.33,-10.33,Menu Items
2025-12-28,Artisanal Vegan Charcuterie Board,6.0,10.64,-4.64,Menu Items
2025-12-28,Avocado Supergreen Toast Sourdough,36.0,47.24,-11.24,Menu Items
2025-12-28,BBQ Glazed St. Louis Ribs (Full),45.0,35.88,9.12,Menu Items
2025-12-28,BBQ Pulled Pork Brioche,57.0,45.99,11.01,Menu Items
2025-12-28,Bacon Wrapped Stuffed Dates,31.0,31.98,-0.98,Menu Items
2025-12-28,Belgian Hot Chocolate Marshmallows,21.0,36.64,-15.64,Menu Items
2025-12-28,Beyond Meat Gourmet Burger,60.0,44.86,15.14,Menu Items
2025-12-28,Bistro Hanger Steak Shallot Jus,33.0,31.57,1.43,Menu Items
2025-12-28,Black Angus Bacon Cheddar,47.0,57.96,-10.96,Menu Items
2025-12-28,Black Truffle Infused Manhattan,8.0,7.04,0.96,Menu Items
2025-12-28,Black Truffle Tagliolini Caviar,17.0,7.49,9.51,Menu Items
2025-12-28,Blackened Salmon Cobb Salad,34.0,40.87,-6.87,Menu Items
2025-12-28,Burrata Caprese Heirloom Salad,29.0,32.49,-3.49,Menu Items
2025-12-28,Burrata Caprese Pizza,23.0,32.25,-9.25,Menu Items
2025-12-28,Butter Poached Maine Lobster Tail,11.0,9.25,1.75,Menu Items
2025-12-28,Calabrian Sausage Rigatoni,59.0,44.63,14.37,Menu Items
2025-12-28,California Turkey Avocado Club,21.0,34.62,-13.62,Menu Items
2025-12-28,Caramel Macchiato Sea Salt,78.0,66.41,11.59,Menu Items
2025-12-28,Ceremonial Iced Matcha Latte,31.0,49.5,-18.5,Menu Items
2025-12-28,Chipotle Fish Tacos (3pcs),27.0,32.02,-5.02,Menu Items
2025-12-28,Classic BLT Sourdough,53.0,45.98,7.02,Menu Items
2025-12-28,Classic Buffalo Chicken Wings,54.0,75.28,-21.28,Menu Items
2025-12-28,Classic Fish & Chips Tartar,61.0,64.45,-3.45,Menu Items
2025-12-28,Classic Greek Village Salad,53.0,46.55,6.45,Menu Items
2025-12-28,Classic Madagascar Vanilla Bean Gelato,68.0,64.41,3.59,Menu Items
2025-12-28,Classic Moscow Mule Copper Mug,45.0,58.09,-13.09,Menu Items
2025-12-28,Coffee-Crusted Prime Ribeye (14oz),22.0,23.59,-1.59,Menu Items
2025-12-28,Cold Pressed Green Detox Juice,28.0,24.13,3.87,Menu Items
2025-12-28,Colorado Rosemary Lamb Chops,18.0,18.01,-0.01,Menu Items
2025-12-28,Creamy Cashew Alfredo Tagliatelle,28.0,32.05,-4.05,Menu Items
2025-12-28,Creamy Fettuccine Alfredo,58.0,66.48,-8.48,Menu Items
2025-12-28,Crispy Buttermilk Chicken Sandwich,89.0,70.86,18.14,Menu Items
2025-12-28,Crispy Calamari Fritti,33.0,42.62,-9.62,Menu Items
2025-12-28,Crispy Cauliflower Buffalo Bites,43.0,46.96,-3.96,Menu Items
2025-12-28,Crispy Falafel Mezze Platter,42.0,38.83,3.17,Menu Items
2025-12-28,Crispy Parmesan Truffle Fries,67.0,77.86,-10.86,Menu Items
2025-12-28,Crispy Skin Mediterranean Branzino,14.0,19.16,-5.16,Menu Items
2025-12-28,Cubano Roast Pork Sandwich,31.0,29.93,1.07,Menu Items
2025-12-28,Dark Chocolate Souffle Grand Marnier,4.0,7.22,-3.22,Menu Items
2025-12-28,DineIQ House Draft Lager (Pint),92.0,83.3,8.7,Menu Items
2025-12-28,DineIQ House Drip Roast Coffee,73.0,90.06,-17.06,Menu Items
2025-12-28,DineIQ Signature Caesar Salad,70.0,69.4,0.6,Menu Items
2025-12-28,DineIQ Smash Double Cheeseburger,89.0,81.69,7.31,Menu Items
2025-12-28,Double Espresso Single Origin,63.0,73.37,-10.37,Menu Items
2025-12-28,Double Pepperoni Hot Honey Pizza,82.0,81.73,0.27,Menu Items
2025-12-28,Dry-Aged Bone-in NY Strip (16oz),22.0,18.06,3.94,Menu Items
2025-12-28,Dry-Aged Tomahawk Ribeye (36oz),2.0,4.38,-2.38,Menu Items
2025-12-28,Elderflower French 75 Champagne,53.0,45.29,7.71,Menu Items
