anomaly_category,anomaly_type,entity_id,date,description,financial_impact_or_score
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-044953,2025-06-07,"Quarantined duplicate order_id ORD-044953 (Customer: CUST-16948, Amount: $310.09)",310.09
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-039526,2025-01-12,"Quarantined duplicate order_id ORD-039526 (Customer: CUST-11117, Amount: $180.52)",180.52
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-013936,2025-03-26,"Quarantined duplicate order_id ORD-013936 (Customer: CUST-22812, Amount: $191.27)",191.27
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-093781,2025-06-24,"Quarantined duplicate order_id ORD-093781 (Customer: CUST-31708, Amount: $265.66)",265.66
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-089885,2025-02-20,"Quarantined duplicate order_id ORD-089885 (Customer: CUST-22568, Amount: $238.10)",238.1
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-081144,2025-05-30,"Quarantined duplicate order_id ORD-081144 (Customer: CUST-19681, Amount: $361.15)",361.15
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-095800,2025-11-22,"Quarantined duplicate order_id ORD-095800 (Customer: CUST-41588, Amount: $387.53)",387.53
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-089405,2025-09-29,"Quarantined duplicate order_id ORD-089405 (Customer: CUST-29691, Amount: $172.60)",172.6
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-055224,2025-08-29,"Quarantined duplicate order_id ORD-055224 (Customer: CUST-44137, Amount: $176.85)",176.85
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-073646,2025-08-10,"Quarantined duplicate order_id ORD-073646 (Customer: CUST-30588, Amount: $356.06)",356.06
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-066294,2025-12-25,"Quarantined duplicate order_id ORD-066294 (Customer: CUST-26703, Amount: $835.36)",835.36
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-065540,2025-02-14,"Quarantined duplicate order_id ORD-065540 (Customer: CUST-41295, Amount: $153.83)",153.83
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-028111,2025-11-17,"Quarantined duplicate order_id ORD-028111 (Customer: CUST-48924, Amount: $360.34)",360.34
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-041929,2025-03-13,"Quarantined duplicate order_id ORD-041929 (Customer: CUST-47234, Amount: $204.52)",204.52
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-086547,2025-11-12,"Quarantined duplicate order_id ORD-086547 (Customer: CUST-34177, Amount: $181.38)",181.38
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-082586,2025-08-19,"Quarantined duplicate order_id ORD-082586 (Customer: CUST-49075, Amount: $232.34)",232.34
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-038604,2025-12-15,"Quarantined duplicate order_id ORD-038604 (Customer: CUST-36350, Amount: $131.51)",131.51
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-091658,2025-09-07,"Quarantined duplicate order_id ORD-091658 (Customer: CUST-32430, Amount: $94.12)",94.12
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-062787,2025-12-14,"Quarantined duplicate order_id ORD-062787 (Customer: CUST-05548, Amount: $339.01)",339.01
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-084341,2025-10-12,"Quarantined duplicate order_id ORD-084341 (Customer: CUST-00962, Amount: $308.86)",308.86
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-039875,2025-02-22,"Quarantined duplicate order_id ORD-039875 (Customer: CUST-06443, Amount: $464.11)",464.11
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-078469,2025-02-21,"Quarantined duplicate order_id ORD-078469 (Customer: CUST-05557, Amount: $252.21)",252.21
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-031632,2025-11-19,"Quarantined duplicate order_id ORD-031632 (Customer: CUST-31840, Amount: $311.71)",311.71
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-014953,2025-10-30,"Quarantined duplicate order_id ORD-014953 (Customer: CUST-48552, Amount: $144.24)",144.24
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-039332,2025-07-25,"Quarantined duplicate order_id ORD-039332 (Customer: CUST-05480, Amount: $172.55)",172.55
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-048588,2025-07-10,"Quarantined duplicate order_id ORD-048588 (Customer: CUST-23252, Amount: $140.12)",140.12
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-083595,2025-05-09,"Quarantined duplicate order_id ORD-083595 (Customer: CUST-40581, Amount: $173.71)",173.71
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-041488,2025-08-09,"Quarantined duplicate order_id ORD-041488 (Customer: CUST-11315, Amount: $132.89)",132.89
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-039628,2025-04-17,"Quarantined duplicate order_id ORD-039628 (Customer: CUST-23383, Amount: $207.90)",207.9
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-087895,2025-10-17,"Quarantined duplicate order_id ORD-087895 (Customer: CUST-33113, Amount: $242.84)",242.84
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-026304,2025-04-22,"Quarantined duplicate order_id ORD-026304 (Customer: CUST-18625, Amount: $181.84)",181.84
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-067404,2025-11-23,"Quarantined duplicate order_id ORD-067404 (Customer: CUST-04504, Amount: $285.21)",285.21
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-098085,2025-04-19,"Quarantined duplicate order_id ORD-098085 (Customer: CUST-01163, Amount: $154.04)",154.04
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-095602,2025-11-28,"Quarantined duplicate order_id ORD-095602 (Customer: CUST-05779, Amount: $382.05)",382.05
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-005020,2025-11-21,"Quarantined duplicate order_id ORD-005020 (Customer: CUST-38787, Amount: $310.64)",310.64
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-005224,2025-06-02,"Quarantined duplicate order_id ORD-005224 (Customer: CUST-12641, Amount: $333.67)",333.67
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-015781,2025-02-18,"Quarantined duplicate order_id ORD-015781 (Customer: CUST-19719, Amount: $64.40)",64.4
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-045557,2025-11-09,"Quarantined duplicate order_id ORD-045557 (Customer: nan, Amount: $175.57)",175.57
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-012897,2025-07-17,"Quarantined duplicate order_id ORD-012897 (Customer: CUST-26757, Amount: $166.63)",166.63
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-034305,2025-11-10,"Quarantined duplicate order_id ORD-034305 (Customer: CUST-42583, Amount: $265.68)",265.68
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-093323,2025-11-24,"Quarantined duplicate order_id ORD-093323 (Customer: CUST-15915, Amount: $320.49)",320.49
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-005325,2025-01-27,"Quarantined duplicate order_id ORD-005325 (Customer: CUST-38321, Amount: $150.97)",150.97
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-052926,2025-08-15,"Quarantined duplicate order_id ORD-052926 (Customer: nan, Amount: $233.51)",233.51
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-062865,2025-09-09,"Quarantined duplicate order_id ORD-062865 (Customer: CUST-08164, Amount: $223.77)",223.77
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-008019,2025-07-05,"Quarantined duplicate order_id ORD-008019 (Customer: CUST-46259, Amount: $467.36)",467.36
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-082945,2025-03-22,"Quarantined duplicate order_id ORD-082945 (Customer: CUST-23759, Amount: $260.11)",260.11
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-090377,2025-10-14,"Quarantined duplicate order_id ORD-090377 (Customer: CUST-14347, Amount: $252.16)",252.16
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-041721,2025-06-19,"Quarantined duplicate order_id ORD-041721 (Customer: CUST-20704, Amount: $709.18)",709.18
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-000867,2025-03-15,"Quarantined duplicate order_id ORD-000867 (Customer: CUST-01727, Amount: $61.58)",61.58
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-098444,2025-04-09,"Quarantined duplicate order_id ORD-098444 (Customer: CUST-27909, Amount: $196.58)",196.58
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-083040,2025-08-23,"Quarantined duplicate order_id ORD-083040 (Customer: CUST-26800, Amount: $258.46)",258.46
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-013925,2025-08-07,"Quarantined duplicate order_id ORD-013925 (Customer: CUST-20532, Amount: $125.69)",125.69
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-079893,2025-05-30,"Quarantined duplicate order_id ORD-079893 (Customer: CUST-13059, Amount: $253.79)",253.79
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-031184,2025-06-16,"Quarantined duplicate order_id ORD-031184 (Customer: CUST-48768, Amount: $188.85)",188.85
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-013800,2025-11-06,"Quarantined duplicate order_id ORD-013800 (Customer: CUST-39581, Amount: $255.38)",255.38
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-040989,2025-04-27,"Quarantined duplicate order_id ORD-040989 (Customer: CUST-32470, Amount: $199.17)",199.17
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-066734,2025-06-26,"Quarantined duplicate order_id ORD-066734 (Customer: CUST-21500, Amount: $467.71)",467.71
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-078331,2025-08-01,"Quarantined duplicate order_id ORD-078331 (Customer: CUST-44713, Amount: $171.28)",171.28
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-024379,2025-01-08,"Quarantined duplicate order_id ORD-024379 (Customer: CUST-31015, Amount: $205.09)",205.09
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-023415,2025-08-12,"Quarantined duplicate order_id ORD-023415 (Customer: CUST-06949, Amount: $288.11)",288.11
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-097560,2025-04-20,"Quarantined duplicate order_id ORD-097560 (Customer: CUST-22458, Amount: $187.93)",187.93
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-022993,2025-01-03,"Quarantined duplicate order_id ORD-022993 (Customer: CUST-25040, Amount: $234.14)",234.14
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-003232,2025-08-22,"Quarantined duplicate order_id ORD-003232 (Customer: CUST-24261, Amount: $262.52)",262.52
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-041996,2025-11-25,"Quarantined duplicate order_id ORD-041996 (Customer: CUST-37307, Amount: $104.44)",104.44
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-049188,2025-06-27,"Quarantined duplicate order_id ORD-049188 (Customer: CUST-03628, Amount: $293.82)",293.82
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-022515,2025-07-12,"Quarantined duplicate order_id ORD-022515 (Customer: CUST-49054, Amount: $137.86)",137.86
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-021326,2025-07-28,"Quarantined duplicate order_id ORD-021326 (Customer: CUST-10164, Amount: $203.14)",203.14
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-086234,2025-09-10,"Quarantined duplicate order_id ORD-086234 (Customer: CUST-46716, Amount: $418.36)",418.36
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-088127,2025-07-31,"Quarantined duplicate order_id ORD-088127 (Customer: CUST-18865, Amount: $423.90)",423.9
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-029824,2025-04-18,"Quarantined duplicate order_id ORD-029824 (Customer: CUST-34309, Amount: $344.21)",344.21
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-092485,2025-01-25,"Quarantined duplicate order_id ORD-092485 (Customer: CUST-06834, Amount: $236.96)",236.96
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-068425,2025-03-13,"Quarantined duplicate order_id ORD-068425 (Customer: CUST-48650, Amount: $150.79)",150.79
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-064484,2025-04-26,"Quarantined duplicate order_id ORD-064484 (Customer: CUST-28069, Amount: $340.41)",340.41
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-051020,2025-07-31,"Quarantined duplicate order_id ORD-051020 (Customer: CUST-30715, Amount: $290.91)",290.91
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-026754,2025-04-18,"Quarantined duplicate order_id ORD-026754 (Customer: CUST-46557, Amount: $185.02)",185.02
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-049964,2025-11-15,"Quarantined duplicate order_id ORD-049964 (Customer: CUST-11449, Amount: $176.01)",176.01
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-042732,2025-07-07,"Quarantined duplicate order_id ORD-042732 (Customer: CUST-05217, Amount: $336.97)",336.97
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-029057,2025-08-09,"Quarantined duplicate order_id ORD-029057 (Customer: CUST-40306, Amount: $257.05)",257.05
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-055318,2025-06-25,"Quarantined duplicate order_id ORD-055318 (Customer: CUST-48864, Amount: $330.02)",330.02
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-035497,2025-06-23,"Quarantined duplicate order_id ORD-035497 (Customer: CUST-36455, Amount: $313.39)",313.39
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-056338,2025-03-24,"Quarantined duplicate order_id ORD-056338 (Customer: CUST-47051, Amount: $183.64)",183.64
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-079278,2025-03-29,"Quarantined duplicate order_id ORD-079278 (Customer: CUST-05243, Amount: $182.94)",182.94
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-005465,2025-04-28,"Quarantined duplicate order_id ORD-005465 (Customer: CUST-34221, Amount: $426.99)",426.99
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-070156,2025-03-04,"Quarantined duplicate order_id ORD-070156 (Customer: nan, Amount: $186.99)",186.99
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-070670,2025-10-29,"Quarantined duplicate order_id ORD-070670 (Customer: CUST-26591, Amount: $183.01)",183.01
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-056014,2025-02-24,"Quarantined duplicate order_id ORD-056014 (Customer: CUST-23325, Amount: $195.56)",195.56
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-012086,2025-05-07,"Quarantined duplicate order_id ORD-012086 (Customer: CUST-13949, Amount: $283.99)",283.99
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-056819,2025-11-06,"Quarantined duplicate order_id ORD-056819 (Customer: CUST-27893, Amount: $162.35)",162.35
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-020001,2025-10-08,"Quarantined duplicate order_id ORD-020001 (Customer: CUST-46978, Amount: $311.46)",311.46
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-069067,2025-07-08,"Quarantined duplicate order_id ORD-069067 (Customer: CUST-26053, Amount: $230.01)",230.01
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-050453,2025-05-27,"Quarantined duplicate order_id ORD-050453 (Customer: CUST-48962, Amount: $154.55)",154.55
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-090710,2025-02-12,"Quarantined duplicate order_id ORD-090710 (Customer: CUST-35619, Amount: $112.99)",112.99
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-052885,2025-10-24,"Quarantined duplicate order_id ORD-052885 (Customer: CUST-03529, Amount: $258.26)",258.26
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-030964,2025-01-28,"Quarantined duplicate order_id ORD-030964 (Customer: CUST-20532, Amount: $180.23)",180.23
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-034574,2025-11-19,"Quarantined duplicate order_id ORD-034574 (Customer: CUST-06219, Amount: $350.60)",350.6
