order_id,customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,order_date,total_amount,order_status
ORD-004277,CUST-26193,REGULAR,SILVER,1670.0,0.49,2025-06-17,330.08,COMPLETED
ORD-004278,CUST-39590,CHURNED,BRONZE,71.0,0.907,2025-05-26,451.92,COMPLETED
ORD-004279,CUST-40192,NEW,BRONZE,142.0,0.149,2025-03-03,377.64,COMPLETED
ORD-004280,CUST-17823,CHURNED,BRONZE,600.0,0.812,2025-06-14,227.8,COMPLETED
ORD-004281,CUST-47814,REGULAR,BRONZE,1608.0,0.544,2025-03-17,153.14,COMPLETED
ORD-004282,CUST-16902,NEW,BRONZE,133.0,0.209,2025-10-10,520.64,COMPLETED
ORD-004283,CUST-09038,OCCASIONAL,BRONZE,1797.0,0.458,2025-04-05,319.61,COMPLETED
ORD-004284,CUST-40943,NEW,BRONZE,167.0,0.278,2025-01-30,151.49,COMPLETED
ORD-004285,CUST-12023,OCCASIONAL,GOLD,2102.0,0.427,2025-08-04,305.73,COMPLETED
ORD-004286,CUST-41628,REGULAR,SILVER,454.0,0.319,2025-08-18,208.6,COMPLETED
ORD-004288,CUST-45567,OCCASIONAL,SILVER,842.0,0.602,2025-08-12,182.34,COMPLETED
ORD-004289,CUST-46917,REGULAR,SILVER,1937.0,0.562,2025-05-30,168.25,COMPLETED
ORD-004290,CUST-31960,OCCASIONAL,SILVER,2161.0,0.321,2025-11-04,406.94,COMPLETED
ORD-004291,CUST-27113,REGULAR,BRONZE,296.0,0.619,2025-08-01,241.22,COMPLETED
ORD-004292,CUST-40494,OCCASIONAL,SILVER,1244.0,0.643,2025-02-08,350.26,COMPLETED
ORD-004293,CUST-03384,NEW,BRONZE,132.0,0.208,2025-08-09,195.9,COMPLETED
ORD-004294,CUST-21342,HIGH_VALUE,GOLD,10228.0,0.095,2025-12-05,219.3,COMPLETED
ORD-004295,CUST-GUEST,,,,,2025-06-15,181.23,COMPLETED
ORD-004297,CUST-35520,REGULAR,BRONZE,2183.0,0.258,2025-03-10,265.73,COMPLETED
ORD-004298,CUST-39948,REGULAR,BRONZE,438.0,0.425,2025-03-13,153.95,COMPLETED
ORD-004299,CUST-45244,HIGH_VALUE,PLATINUM,12540.0,0.128,2025-06-27,156.92,COMPLETED
ORD-004300,CUST-42401,REGULAR,SILVER,156.0,0.383,2025-08-18,176.92,COMPLETED
ORD-004301,CUST-45941,REGULAR,SILVER,1006.0,0.58,2025-02-09,324.73,COMPLETED
ORD-004302,CUST-02794,REGULAR,SILVER,1855.0,0.564,2025-12-14,166.15,COMPLETED
ORD-004303,CUST-07836,REGULAR,BRONZE,1729.0,0.646,2025-10-18,420.52,COMPLETED
ORD-004304,CUST-47242,REGULAR,SILVER,2231.0,0.336,2025-08-16,479.5,COMPLETED
ORD-004305,CUST-29377,REGULAR,BRONZE,2181.0,0.566,2025-11-12,216.63,COMPLETED
ORD-004306,CUST-11658,HIGH_VALUE,GOLD,13117.0,0.087,2025-02-09,183.43,COMPLETED
ORD-004307,CUST-40204,OCCASIONAL,SILVER,939.0,0.633,2025-07-11,359.07,COMPLETED
ORD-004308,CUST-11656,REGULAR,SILVER,696.0,0.427,2025-08-30,233.24,COMPLETED
ORD-004309,CUST-GUEST,,,,,2025-11-12,169.12,COMPLETED
ORD-004310,CUST-26274,REGULAR,BRONZE,1331.0,0.629,2025-10-29,288.94,COMPLETED
ORD-004311,CUST-23284,HIGH_VALUE,GOLD,4517.0,0.108,2025-05-02,143.95,COMPLETED
ORD-004312,CUST-10597,NEW,BRONZE,132.0,0.297,2025-12-14,267.38,COMPLETED
ORD-004313,CUST-41895,REGULAR,BRONZE,613.0,0.547,2025-03-02,178.96,COMPLETED
ORD-004314,CUST-41352,REGULAR,SILVER,1410.0,0.472,2025-11-25,360.35,COMPLETED
ORD-004315,CUST-13302,OCCASIONAL,SILVER,1665.0,0.499,2025-12-23,191.78,COMPLETED
ORD-004316,CUST-20850,NEW,BRONZE,152.0,0.265,2025-03-23,447.51,COMPLETED
ORD-004317,CUST-16922,REGULAR,SILVER,1990.0,0.599,2025-10-05,70.35,COMPLETED
ORD-004318,CUST-04949,CHURNED,BRONZE,240.0,0.879,2025-01-20,174.11,COMPLETED
ORD-004319,CUST-02687,CHURNED,SILVER,413.0,0.93,2025-06-18,181.78,COMPLETED
ORD-004320,CUST-03501,CHURNED,BRONZE,497.0,0.892,2025-07-24,485.99,COMPLETED
ORD-004321,CUST-03983,REGULAR,GOLD,614.0,0.511,2025-08-14,201.74,COMPLETED
ORD-004322,CUST-08432,OCCASIONAL,BRONZE,1589.0,0.289,2025-12-13,262.25,COMPLETED
ORD-004323,CUST-23322,REGULAR,GOLD,962.0,0.536,2025-09-14,202.43,COMPLETED
ORD-004325,CUST-15768,OCCASIONAL,BRONZE,2092.0,0.407,2025-11-07,135.85,COMPLETED
ORD-004326,CUST-20782,HIGH_VALUE,GOLD,13291.0,0.13,2025-12-17,164.52,COMPLETED
ORD-004327,CUST-45890,OCCASIONAL,BRONZE,2174.0,0.286,2025-01-11,259.45,COMPLETED
ORD-004328,CUST-33514,CHURNED,SILVER,241.0,0.822,2025-12-26,352.24,COMPLETED
ORD-004329,CUST-01489,REGULAR,BRONZE,1969.0,0.467,2025-02-12,342.42,COMPLETED
ORD-004330,CUST-46467,REGULAR,BRONZE,1400.0,0.594,2025-11-08,217.5,COMPLETED
ORD-004331,CUST-44743,REGULAR,BRONZE,815.0,0.576,2025-05-03,191.58,COMPLETED
ORD-004332,CUST-06410,NEW,BRONZE,214.0,0.296,2025-03-06,253.4,COMPLETED
ORD-004333,CUST-26777,REGULAR,SILVER,2125.0,0.231,2025-06-29,146.13,COMPLETED
ORD-004334,CUST-19213,OCCASIONAL,BRONZE,1311.0,0.267,2025-09-04,109.03,COMPLETED
ORD-004335,CUST-12870,CHURNED,SILVER,379.0,0.855,2025-06-10,132.56,COMPLETED
ORD-004336,CUST-34049,REGULAR,BRONZE,2299.0,0.528,2025-01-27,249.14,COMPLETED
ORD-004337,CUST-00675,OCCASIONAL,BRONZE,1794.0,0.436,2025-08-20,410.35,COMPLETED
ORD-004338,CUST-47789,NEW,BRONZE,212.0,0.167,2025-12-03,175.97,COMPLETED
ORD-004339,CUST-15071,NEW,BRONZE,229.0,0.264,2025-06-11,348.75,COMPLETED
ORD-004340,CUST-04663,NEW,BRONZE,94.0,0.296,2025-04-08,349.95,COMPLETED
ORD-004341,CUST-18081,HIGH_VALUE,PLATINUM,5384.0,0.116,2025-06-30,166.69,COMPLETED
ORD-004342,CUST-40327,CHURNED,SILVER,70.0,0.872,2025-01-24,135.85,COMPLETED
ORD-004343,CUST-28279,OCCASIONAL,BRONZE,1451.0,0.572,2025-11-09,255.99,COMPLETED
ORD-004344,CUST-19373,REGULAR,GOLD,162.0,0.294,2025-11-11,332.17,COMPLETED
ORD-004345,CUST-35498,NEW,BRONZE,201.0,0.143,2025-08-16,135.81,COMPLETED
ORD-004346,CUST-42932,REGULAR,BRONZE,714.0,0.622,2025-06-01,507.54,COMPLETED
ORD-004347,CUST-33119,HIGH_VALUE,GOLD,13324.0,0.123,2025-11-03,126.11,COMPLETED
ORD-004348,CUST-20842,CHURNED,SILVER,206.0,0.927,2025-08-05,610.41,COMPLETED
ORD-004349,CUST-17463,NEW,BRONZE,72.0,0.103,2025-11-11,110.35,COMPLETED
ORD-004350,CUST-31971,REGULAR,GOLD,2068.0,0.372,2025-08-30,388.55,COMPLETED
ORD-004351,CUST-25474,CHURNED,BRONZE,357.0,0.939,2025-10-30,487.3,COMPLETED
ORD-004352,CUST-45383,OCCASIONAL,SILVER,220.0,0.523,2025-08-19,205.65,COMPLETED
ORD-004353,CUST-03331,OCCASIONAL,BRONZE,1745.0,0.544,2025-06-21,253.8,COMPLETED
ORD-004355,CUST-03828,CHURNED,BRONZE,398.0,0.91,2025-08-01,278.55,COMPLETED
ORD-004356,CUST-27188,HIGH_VALUE,GOLD,11133.0,0.138,2025-08-22,343.59,COMPLETED
ORD-004357,CUST-07192,REGULAR,GOLD,1399.0,0.411,2025-04-10,208.91,COMPLETED
ORD-004358,CUST-43829,NEW,BRONZE,56.0,0.194,2025-08-28,295.37,COMPLETED
ORD-004359,CUST-01742,CHURNED,BRONZE,224.0,0.808,2025-08-10,321.33,COMPLETED
ORD-004360,CUST-05582,REGULAR,BRONZE,201.0,0.454,2025-03-27,430.8,COMPLETED
ORD-004361,CUST-01697,REGULAR,BRONZE,1897.0,0.211,2025-01-30,189.42,COMPLETED
ORD-004363,CUST-06771,REGULAR,BRONZE,2061.0,0.248,2025-10-21,96.74,COMPLETED
ORD-004364,CUST-24942,REGULAR,GOLD,1709.0,0.525,2025-07-26,348.54,COMPLETED
ORD-004365,CUST-02306,REGULAR,SILVER,516.0,0.6,2025-04-12,282.77,COMPLETED
ORD-004367,CUST-17717,REGULAR,BRONZE,1252.0,0.608,2025-02-09,266.89,COMPLETED
ORD-004368,CUST-47307,CHURNED,BRONZE,447.0,0.895,2025-06-30,251.61,COMPLETED
ORD-004370,CUST-40731,NEW,BRONZE,37.0,0.297,2025-03-27,366.0,COMPLETED
ORD-004371,CUST-19417,NEW,BRONZE,239.0,0.2,2025-04-03,215.13,COMPLETED
ORD-004372,CUST-08982,REGULAR,BRONZE,1636.0,0.257,2025-06-13,207.26,COMPLETED
ORD-004374,CUST-31601,REGULAR,BRONZE,1019.0,0.348,2025-06-15,237.04,PENDING
ORD-004375,CUST-01495,REGULAR,BRONZE,932.0,0.396,2025-07-22,86.59,COMPLETED
ORD-004376,CUST-23920,REGULAR,BRONZE,2349.0,0.61,2025-07-13,161.24,COMPLETED
ORD-004377,CUST-00585,REGULAR,BRONZE,617.0,0.259,2025-06-11,182.77,PENDING
ORD-004378,CUST-GUEST,,,,,2025-11-15,102.82,COMPLETED
ORD-004379,CUST-23085,REGULAR,GOLD,2021.0,0.51,2025-03-10,154.52,COMPLETED
ORD-004381,CUST-30830,OCCASIONAL,SILVER,1519.0,0.25,2025-01-31,251.71,COMPLETED
ORD-004382,CUST-18375,REGULAR,SILVER,1942.0,0.287,2025-02-05,123.06,COMPLETED
ORD-004383,CUST-23813,REGULAR,BRONZE,869.0,0.503,2025-08-11,300.67,COMPLETED
ORD-004384,CUST-22854,CHURNED,BRONZE,86.0,0.86,2025-08-09,162.85,COMPLETED
ORD-004385,CUST-36536,HIGH_VALUE,GOLD,12352.0,0.111,2025-11-26,426.63,COMPLETED
ORD-004387,CUST-11207,REGULAR,SILVER,798.0,0.339,2025-12-20,250.05,COMPLETED
ORD-004388,CUST-28332,CHURNED,BRONZE,94.0,0.828,2025-01-25,248.57,COMPLETED
ORD-004389,CUST-GUEST,,,,,2025-02-18,147.73,COMPLETED
ORD-004390,CUST-43210,CHURNED,BRONZE,566.0,0.924,2025-01-22,304.71,COMPLETED
ORD-004391,CUST-07227,OCCASIONAL,GOLD,2223.0,0.574,2025-03-27,661.26,COMPLETED
ORD-004392,CUST-45674,OCCASIONAL,BRONZE,1831.0,0.558,2025-08-01,157.79,COMPLETED
ORD-004393,CUST-23521,REGULAR,BRONZE,1503.0,0.262,2025-09-04,140.82,PENDING
ORD-004394,CUST-32542,NEW,BRONZE,167.0,0.227,2025-01-23,174.79,COMPLETED
ORD-004397,CUST-32424,HIGH_VALUE,PLATINUM,6819.0,0.138,2025-05-10,95.77,COMPLETED
ORD-004398,CUST-49837,REGULAR,BRONZE,572.0,0.29,2025-02-08,178.57,COMPLETED
ORD-004399,CUST-41255,NEW,BRONZE,14.0,0.276,2025-03-21,222.21,COMPLETED
ORD-004400,CUST-39549,REGULAR,SILVER,2281.0,0.364,2025-03-03,248.73,COMPLETED
ORD-004401,CUST-08046,CHURNED,BRONZE,568.0,0.985,2025-03-02,123.64,COMPLETED
ORD-004402,CUST-05925,REGULAR,SILVER,352.0,0.396,2025-07-25,605.8,COMPLETED
ORD-004403,CUST-30405,HIGH_VALUE,PLATINUM,5605.0,0.035,2025-04-20,273.91,COMPLETED
ORD-004404,CUST-30988,REGULAR,BRONZE,1083.0,0.441,2025-06-03,103.6,COMPLETED
ORD-004405,CUST-16449,REGULAR,BRONZE,400.0,0.602,2025-12-28,235.65,COMPLETED
ORD-004406,CUST-22092,REGULAR,BRONZE,1644.0,0.598,2025-09-20,303.26,COMPLETED
ORD-004407,CUST-GUEST,,,,,2025-12-17,340.79,COMPLETED
ORD-004410,CUST-44927,HIGH_VALUE,GOLD,3343.0,0.078,2025-08-05,222.97,COMPLETED
ORD-004412,CUST-40125,HIGH_VALUE,PLATINUM,13243.0,0.13,2025-01-03,116.7,COMPLETED
ORD-004413,CUST-03493,OCCASIONAL,BRONZE,2165.0,0.568,2025-09-14,410.8,PENDING
ORD-004414,CUST-40570,NEW,BRONZE,100.0,0.268,2025-09-03,155.85,COMPLETED
ORD-004415,CUST-14815,REGULAR,GOLD,1640.0,0.306,2025-06-20,323.96,COMPLETED
ORD-004416,CUST-36842,CHURNED,BRONZE,443.0,0.931,2025-07-15,132.48,COMPLETED
ORD-004417,CUST-19140,REGULAR,BRONZE,1788.0,0.372,2025-06-21,89.52,COMPLETED
ORD-004418,CUST-39737,REGULAR,GOLD,1077.0,0.264,2025-01-12,82.06,COMPLETED
ORD-004419,CUST-GUEST,,,,,2025-05-25,136.34,PENDING
ORD-004420,CUST-41672,REGULAR,BRONZE,1640.0,0.62,2025-03-23,107.67,COMPLETED
ORD-004421,CUST-01812,NEW,BRONZE,74.0,0.22,2025-02-18,123.35,COMPLETED
ORD-004422,CUST-22345,NEW,BRONZE,26.0,0.256,2025-12-19,114.71,COMPLETED
ORD-004423,CUST-40161,REGULAR,SILVER,390.0,0.314,2025-08-20,206.7,COMPLETED
ORD-004424,CUST-15448,REGULAR,SILVER,291.0,0.432,2025-10-07,166.3,COMPLETED
ORD-004425,CUST-08120,HIGH_VALUE,PLATINUM,4005.0,0.057,2025-05-17,129.86,PENDING
ORD-004426,CUST-33833,OCCASIONAL,BRONZE,2161.0,0.577,2025-06-14,379.11,COMPLETED
ORD-004427,CUST-11360,OCCASIONAL,SILVER,1436.0,0.344,2025-04-16,376.39,COMPLETED
ORD-004429,CUST-43181,REGULAR,BRONZE,146.0,0.549,2025-03-24,328.5,COMPLETED
ORD-004430,CUST-00836,CHURNED,BRONZE,553.0,0.928,2025-11-02,133.07,COMPLETED
ORD-004431,CUST-41439,OCCASIONAL,SILVER,1652.0,0.293,2025-09-17,314.47,COMPLETED
ORD-004432,CUST-11116,OCCASIONAL,BRONZE,463.0,0.297,2025-08-03,497.21,COMPLETED
ORD-004433,CUST-17539,OCCASIONAL,BRONZE,1527.0,0.295,2025-07-11,579.64,COMPLETED
ORD-004434,CUST-44595,OCCASIONAL,BRONZE,2156.0,0.207,2025-12-09,274.13,COMPLETED
ORD-004435,CUST-49595,NEW,BRONZE,111.0,0.125,2025-02-06,202.4,COMPLETED
ORD-004436,CUST-48948,CHURNED,BRONZE,265.0,0.818,2025-05-03,169.44,COMPLETED
ORD-004437,CUST-39131,REGULAR,BRONZE,1211.0,0.359,2025-05-31,420.51,COMPLETED
ORD-004438,CUST-21948,REGULAR,SILVER,1666.0,0.262,2025-10-29,259.55,COMPLETED
ORD-004439,CUST-16330,OCCASIONAL,SILVER,2011.0,0.596,2025-12-29,259.76,COMPLETED
ORD-004440,CUST-27025,CHURNED,BRONZE,554.0,0.949,2025-04-18,284.38,COMPLETED
ORD-004441,CUST-11257,OCCASIONAL,BRONZE,2000.0,0.31,2025-11-25,159.57,COMPLETED
ORD-004442,CUST-08247,REGULAR,GOLD,1854.0,0.269,2025-11-13,180.61,COMPLETED
ORD-004443,CUST-16958,REGULAR,BRONZE,864.0,0.266,2025-04-11,232.14,COMPLETED
ORD-004444,CUST-18335,CHURNED,BRONZE,414.0,0.803,2025-06-16,349.91,COMPLETED
ORD-004445,CUST-38123,HIGH_VALUE,PLATINUM,9372.0,0.043,2025-06-20,240.57,COMPLETED
ORD-004446,CUST-42361,REGULAR,BRONZE,480.0,0.219,2025-12-25,80.59,COMPLETED
ORD-004447,CUST-00562,OCCASIONAL,SILVER,1789.0,0.63,2025-03-25,268.66,COMPLETED
ORD-004448,CUST-GUEST,,,,,2025-11-03,285.55,COMPLETED
ORD-004449,CUST-07326,CHURNED,BRONZE,555.0,0.865,2025-05-25,544.1,COMPLETED
ORD-004450,CUST-12652,HIGH_VALUE,GOLD,6361.0,0.081,2025-10-08,293.49,COMPLETED
ORD-004451,CUST-30396,NEW,BRONZE,32.0,0.254,2025-06-23,165.04,COMPLETED
ORD-004452,CUST-42986,REGULAR,SILVER,2068.0,0.408,2025-08-13,248.33,COMPLETED
ORD-004453,CUST-10574,NEW,BRONZE,222.0,0.238,2025-11-13,185.48,COMPLETED
ORD-004454,CUST-GUEST,,,,,2025-11-05,607.87,COMPLETED
ORD-004455,CUST-35999,REGULAR,SILVER,846.0,0.291,2025-11-23,427.7,COMPLETED
ORD-004456,CUST-33638,REGULAR,BRONZE,1013.0,0.329,2025-01-30,273.28,COMPLETED
ORD-004457,CUST-02401,CHURNED,BRONZE,158.0,0.943,2025-09-22,280.17,COMPLETED
ORD-004458,CUST-07802,NEW,BRONZE,179.0,0.197,2025-03-08,280.31,COMPLETED
ORD-004459,CUST-03719,CHURNED,SILVER,542.0,0.86,2025-06-21,166.21,COMPLETED
ORD-004460,CUST-10664,REGULAR,SILVER,1555.0,0.503,2025-08-03,229.41,COMPLETED
ORD-004461,CUST-28502,OCCASIONAL,BRONZE,359.0,0.589,2025-06-17,331.28,COMPLETED
ORD-004462,CUST-17493,OCCASIONAL,BRONZE,304.0,0.518,2025-07-25,143.52,COMPLETED
ORD-004463,CUST-23984,NEW,BRONZE,207.0,0.176,2025-12-30,111.54,COMPLETED
ORD-004464,CUST-03395,HIGH_VALUE,GOLD,11078.0,0.054,2025-03-07,76.46,COMPLETED
ORD-004466,CUST-22166,OCCASIONAL,SILVER,373.0,0.212,2025-06-15,230.0,COMPLETED
ORD-004467,CUST-15170,REGULAR,BRONZE,1142.0,0.57,2025-03-06,240.38,COMPLETED
ORD-004468,CUST-29395,HIGH_VALUE,PLATINUM,13905.0,0.046,2025-03-16,289.72,COMPLETED
ORD-004469,CUST-27659,CHURNED,BRONZE,273.0,0.808,2025-12-17,214.4,COMPLETED
ORD-004470,CUST-23031,NEW,BRONZE,88.0,0.286,2025-11-27,197.11,COMPLETED
ORD-004471,CUST-12183,REGULAR,BRONZE,1418.0,0.356,2025-12-05,208.98,COMPLETED
ORD-004472,CUST-32378,CHURNED,SILVER,516.0,0.929,2025-12-28,207.18,COMPLETED
ORD-004473,CUST-GUEST,,,,,2025-04-05,366.3,COMPLETED
ORD-004474,CUST-31726,REGULAR,BRONZE,521.0,0.477,2025-06-02,349.09,COMPLETED
ORD-004475,CUST-44379,REGULAR,BRONZE,484.0,0.55,2025-09-13,235.94,COMPLETED
ORD-004476,CUST-21892,REGULAR,SILVER,1953.0,0.33,2025-07-13,217.77,COMPLETED
ORD-004478,CUST-43864,CHURNED,BRONZE,488.0,0.894,2025-06-03,207.29,COMPLETED
ORD-004479,CUST-23406,HIGH_VALUE,PLATINUM,11244.0,0.095,2025-08-17,281.96,PENDING
ORD-004481,CUST-04202,CHURNED,BRONZE,562.0,0.885,2025-03-17,272.46,COMPLETED
ORD-004482,CUST-31247,OCCASIONAL,BRONZE,926.0,0.251,2025-07-10,244.05,COMPLETED
ORD-004483,CUST-24424,NEW,BRONZE,162.0,0.293,2025-08-05,143.48,COMPLETED
ORD-004484,CUST-37096,HIGH_VALUE,GOLD,14551.0,0.05,2025-08-10,161.43,COMPLETED
ORD-004485,CUST-42106,OCCASIONAL,GOLD,1178.0,0.424,2025-04-05,239.77,COMPLETED
ORD-004486,CUST-31889,HIGH_VALUE,PLATINUM,11615.0,0.024,2025-10-12,289.36,COMPLETED
ORD-004487,CUST-46760,OCCASIONAL,GOLD,1782.0,0.338,2025-01-13,327.98,COMPLETED
ORD-004488,CUST-32729,CHURNED,BRONZE,578.0,0.981,2025-06-02,506.83,COMPLETED
ORD-004489,CUST-21158,REGULAR,BRONZE,975.0,0.549,2025-10-28,158.86,COMPLETED
ORD-004490,CUST-32867,NEW,BRONZE,163.0,0.295,2025-08-08,320.43,COMPLETED
ORD-004491,CUST-08359,OCCASIONAL,SILVER,2111.0,0.529,2025-04-26,181.19,COMPLETED
ORD-004492,CUST-08983,REGULAR,BRONZE,2327.0,0.493,2025-09-24,242.36,COMPLETED
ORD-004493,CUST-04932,OCCASIONAL,BRONZE,1337.0,0.449,2025-08-09,325.58,COMPLETED
ORD-004494,CUST-21713,CHURNED,BRONZE,205.0,0.89,2025-11-02,347.76,COMPLETED
ORD-004495,CUST-19152,NEW,BRONZE,98.0,0.194,2025-10-10,538.49,COMPLETED
ORD-004496,CUST-39925,REGULAR,BRONZE,704.0,0.561,2025-08-23,349.6,COMPLETED
ORD-004497,CUST-28849,OCCASIONAL,BRONZE,415.0,0.345,2025-07-15,212.02,COMPLETED
ORD-004498,CUST-07872,OCCASIONAL,BRONZE,2383.0,0.353,2025-03-06,191.62,COMPLETED
ORD-004499,CUST-29387,NEW,BRONZE,27.0,0.21,2025-04-26,241.69,COMPLETED
ORD-004500,CUST-30185,OCCASIONAL,BRONZE,1205.0,0.24,2025-06-22,223.09,COMPLETED
ORD-004501,CUST-23999,CHURNED,BRONZE,269.0,0.879,2025-08-20,265.97,COMPLETED
ORD-004502,CUST-33612,OCCASIONAL,GOLD,1656.0,0.243,2025-07-23,211.56,COMPLETED
ORD-004504,CUST-31695,HIGH_VALUE,PLATINUM,12489.0,0.124,2025-01-04,244.36,COMPLETED
ORD-004505,CUST-27229,NEW,BRONZE,7.0,0.21,2025-07-18,199.82,PENDING
ORD-004506,CUST-14333,NEW,BRONZE,12.0,0.269,2025-05-05,482.07,COMPLETED
ORD-004507,CUST-47245,OCCASIONAL,BRONZE,1802.0,0.513,2025-10-10,228.14,COMPLETED
ORD-004509,CUST-10198,REGULAR,BRONZE,1414.0,0.277,2025-08-15,160.11,COMPLETED
ORD-004510,CUST-44891,NEW,BRONZE,114.0,0.286,2025-12-14,290.1,COMPLETED
ORD-004511,CUST-17864,OCCASIONAL,GOLD,499.0,0.276,2025-03-22,188.31,COMPLETED
ORD-004512,CUST-07469,REGULAR,GOLD,1860.0,0.256,2025-07-10,237.91,COMPLETED
ORD-004513,CUST-08401,HIGH_VALUE,PLATINUM,9884.0,0.144,2025-02-15,92.43,COMPLETED
ORD-004514,CUST-01610,NEW,BRONZE,83.0,0.184,2025-08-28,295.73,COMPLETED
ORD-004515,CUST-02422,REGULAR,BRONZE,1319.0,0.458,2025-08-04,280.94,COMPLETED
ORD-004516,CUST-11188,REGULAR,SILVER,1082.0,0.58,2025-06-19,299.24,COMPLETED
ORD-004517,CUST-06219,REGULAR,BRONZE,1158.0,0.206,2025-07-26,155.26,COMPLETED
ORD-004518,CUST-40866,REGULAR,SILVER,1140.0,0.272,2025-12-01,63.03,COMPLETED
ORD-004519,CUST-31051,REGULAR,SILVER,216.0,0.372,2025-03-31,183.04,COMPLETED
ORD-004521,CUST-16502,HIGH_VALUE,GOLD,14735.0,0.149,2025-11-21,285.04,COMPLETED
ORD-004522,CUST-33447,REGULAR,BRONZE,802.0,0.243,2025-08-12,790.54,COMPLETED
ORD-004523,CUST-13402,REGULAR,BRONZE,2063.0,0.618,2025-11-30,198.63,COMPLETED
ORD-004524,CUST-19101,REGULAR,BRONZE,2051.0,0.467,2025-08-19,258.67,COMPLETED
ORD-004525,CUST-30874,REGULAR,BRONZE,118.0,0.215,2025-11-07,187.0,COMPLETED
ORD-004526,CUST-16279,REGULAR,BRONZE,1569.0,0.519,2025-06-26,242.14,COMPLETED
ORD-004527,CUST-46689,REGULAR,GOLD,2346.0,0.533,2025-10-16,566.89,COMPLETED
ORD-004528,CUST-05261,REGULAR,BRONZE,1882.0,0.589,2025-12-06,264.63,COMPLETED
ORD-004529,CUST-45811,CHURNED,SILVER,189.0,0.897,2025-08-10,96.8,COMPLETED
ORD-004530,CUST-35255,REGULAR,BRONZE,742.0,0.328,2025-03-25,150.19,COMPLETED
ORD-004531,CUST-12493,OCCASIONAL,BRONZE,474.0,0.629,2025-04-29,458.46,COMPLETED
ORD-004532,CUST-46382,NEW,BRONZE,127.0,0.174,2025-04-01,232.28,COMPLETED
ORD-004533,CUST-48071,REGULAR,BRONZE,1861.0,0.418,2025-04-20,330.14,COMPLETED
ORD-004534,CUST-31977,OCCASIONAL,SILVER,353.0,0.467,2025-05-14,443.1,COMPLETED
ORD-004535,CUST-26352,REGULAR,SILVER,1846.0,0.306,2025-08-05,464.37,COMPLETED
ORD-004536,CUST-42893,CHURNED,BRONZE,260.0,0.841,2025-08-16,256.78,COMPLETED
ORD-004537,CUST-18436,CHURNED,BRONZE,503.0,0.873,2025-06-25,267.38,PENDING
ORD-004538,CUST-04059,CHURNED,SILVER,424.0,0.921,2025-08-24,292.79,COMPLETED
ORD-004539,CUST-15998,REGULAR,BRONZE,705.0,0.515,2025-02-09,225.16,COMPLETED
ORD-004540,CUST-01556,HIGH_VALUE,PLATINUM,3543.0,0.138,2025-02-13,221.63,COMPLETED
ORD-004541,CUST-46707,NEW,BRONZE,44.0,0.294,2025-03-21,112.29,COMPLETED
ORD-004542,CUST-35116,REGULAR,SILVER,2018.0,0.223,2025-07-25,260.37,COMPLETED
ORD-004543,CUST-40763,CHURNED,BRONZE,176.0,0.845,2025-04-07,261.96,COMPLETED
ORD-004544,CUST-31475,REGULAR,BRONZE,1201.0,0.292,2025-05-04,226.15,COMPLETED
ORD-004545,CUST-46610,OCCASIONAL,SILVER,717.0,0.412,2025-06-16,323.76,COMPLETED
ORD-004546,CUST-31050,OCCASIONAL,SILVER,1428.0,0.226,2025-11-07,314.28,COMPLETED
ORD-004547,CUST-47028,NEW,BRONZE,196.0,0.114,2025-01-07,537.93,COMPLETED
ORD-004548,CUST-16736,HIGH_VALUE,GOLD,13848.0,0.113,2025-09-06,159.62,COMPLETED
ORD-004549,CUST-36093,REGULAR,GOLD,1509.0,0.236,2025-09-13,228.38,COMPLETED
ORD-004550,CUST-02893,NEW,BRONZE,23.0,0.14,2025-11-03,377.71,COMPLETED
ORD-004551,CUST-46837,REGULAR,SILVER,937.0,0.229,2025-12-12,52.37,COMPLETED
ORD-004552,CUST-42452,REGULAR,SILVER,1321.0,0.504,2025-01-11,245.82,COMPLETED
ORD-004553,CUST-33416,OCCASIONAL,SILVER,973.0,0.237,2025-03-14,340.88,COMPLETED
ORD-004554,CUST-15289,NEW,BRONZE,242.0,0.144,2025-11-29,174.16,COMPLETED
ORD-004555,CUST-36077,NEW,BRONZE,65.0,0.132,2025-07-05,266.8,COMPLETED
ORD-004556,CUST-35878,OCCASIONAL,BRONZE,1682.0,0.367,2025-08-09,221.63,COMPLETED
ORD-004557,CUST-32489,CHURNED,BRONZE,88.0,0.908,2025-09-11,431.31,COMPLETED
ORD-004558,CUST-35052,HIGH_VALUE,PLATINUM,6024.0,0.078,2025-09-18,370.86,COMPLETED
ORD-004559,CUST-05632,REGULAR,GOLD,1127.0,0.439,2025-12-12,367.44,COMPLETED
ORD-004560,CUST-47923,OCCASIONAL,BRONZE,873.0,0.297,2025-12-30,275.4,COMPLETED
ORD-004561,CUST-18391,REGULAR,BRONZE,738.0,0.448,2025-10-04,150.05,COMPLETED
ORD-004562,CUST-46634,REGULAR,BRONZE,434.0,0.394,2025-05-06,205.62,COMPLETED
ORD-004563,CUST-15796,HIGH_VALUE,GOLD,3949.0,0.137,2025-11-27,401.34,COMPLETED
ORD-004564,CUST-01068,REGULAR,GOLD,1117.0,0.561,2025-01-25,254.91,COMPLETED
