inventory_id,location_id,item_id,snapshot_date,starting_stock,quantity_received,quantity_sold,quantity_wasted,ending_stock,reorder_point,stock_status
INV-0021254,LOC-011,ITEM-148,2025-10-22,25,52,76,4,0,19,CRITICAL_OUT_OF_STOCK
INV-0021255,LOC-011,ITEM-143,2025-10-22,63,19,43,2,37,32,OPTIMAL
INV-0021256,LOC-011,ITEM-026,2025-10-22,57,41,83,2,13,26,REORDER_TRIGGERED
INV-0021257,LOC-011,ITEM-091,2025-10-22,28,12,27,2,11,15,REORDER_TRIGGERED
INV-0021258,LOC-011,ITEM-066,2025-10-22,79,19,83,4,11,16,REORDER_TRIGGERED
INV-0021259,LOC-011,ITEM-116,2025-10-22,40,53,69,0,24,36,REORDER_TRIGGERED
INV-0021260,LOC-011,ITEM-134,2025-10-22,27,57,57,1,26,35,REORDER_TRIGGERED
INV-0021261,LOC-011,ITEM-049,2025-10-22,88,51,24,1,114,26,OPTIMAL
INV-0021262,LOC-011,ITEM-017,2025-10-22,52,49,100,2,0,34,CRITICAL_OUT_OF_STOCK
INV-0021263,LOC-011,ITEM-126,2025-10-22,140,58,34,1,163,25,OPTIMAL
INV-0021264,LOC-011,ITEM-149,2025-10-22,114,52,107,2,57,37,OPTIMAL
INV-0021265,LOC-011,ITEM-027,2025-10-22,134,41,100,6,69,17,OPTIMAL
INV-0021266,LOC-011,ITEM-064,2025-10-22,83,51,34,4,96,35,OPTIMAL
INV-0021267,LOC-011,ITEM-118,2025-10-22,48,39,72,1,14,23,REORDER_TRIGGERED
INV-0021268,LOC-011,ITEM-014,2025-10-22,147,67,73,2,139,23,OPTIMAL
INV-0021269,LOC-011,ITEM-047,2025-10-22,67,65,57,2,73,36,OPTIMAL
INV-0021270,LOC-011,ITEM-045,2025-10-22,135,48,40,8,135,30,OPTIMAL
INV-0021271,LOC-011,ITEM-146,2025-10-22,20,17,15,0,22,39,REORDER_TRIGGERED
INV-0021272,LOC-011,ITEM-050,2025-10-22,137,47,55,2,127,32,OPTIMAL
INV-0021273,LOC-011,ITEM-037,2025-10-22,25,78,78,2,23,26,REORDER_TRIGGERED
INV-0021274,LOC-011,ITEM-133,2025-10-22,129,21,117,0,33,20,OPTIMAL
INV-0021275,LOC-011,ITEM-028,2025-10-22,135,38,67,0,106,39,OPTIMAL
INV-0021276,LOC-012,ITEM-048,2025-10-22,49,55,101,2,1,30,REORDER_TRIGGERED
INV-0021277,LOC-012,ITEM-057,2025-10-22,50,33,44,1,38,16,OPTIMAL
INV-0021278,LOC-012,ITEM-123,2025-10-22,99,27,100,0,26,15,OPTIMAL
INV-0021279,LOC-012,ITEM-031,2025-10-22,106,42,57,1,90,20,OPTIMAL
INV-0021280,LOC-012,ITEM-096,2025-10-22,133,46,15,1,163,21,OPTIMAL
INV-0021281,LOC-012,ITEM-005,2025-10-22,100,61,138,6,17,22,REORDER_TRIGGERED
INV-0021282,LOC-012,ITEM-111,2025-10-22,92,52,107,2,35,40,REORDER_TRIGGERED
INV-0021283,LOC-012,ITEM-066,2025-10-22,142,69,77,4,130,38,OPTIMAL
INV-0021284,LOC-012,ITEM-082,2025-10-22,22,77,73,0,26,32,REORDER_TRIGGERED
INV-0021285,LOC-012,ITEM-010,2025-10-22,135,58,50,2,141,21,OPTIMAL
INV-0021286,LOC-012,ITEM-013,2025-10-22,62,67,62,1,66,19,OPTIMAL
INV-0021287,LOC-012,ITEM-116,2025-10-22,67,37,35,1,68,15,OPTIMAL
INV-0021288,LOC-012,ITEM-120,2025-10-22,90,21,56,2,53,38,OPTIMAL
INV-0021289,LOC-012,ITEM-128,2025-10-22,21,30,21,2,28,34,REORDER_TRIGGERED
INV-0021290,LOC-012,ITEM-070,2025-10-22,144,16,124,2,34,15,OPTIMAL
INV-0021291,LOC-012,ITEM-100,2025-10-22,31,40,21,1,49,40,OPTIMAL
INV-0021292,LOC-012,ITEM-085,2025-10-22,127,12,81,1,57,20,OPTIMAL
INV-0021293,LOC-012,ITEM-086,2025-10-22,87,77,36,0,128,21,OPTIMAL
INV-0021294,LOC-012,ITEM-024,2025-10-22,38,29,51,2,14,24,REORDER_TRIGGERED
INV-0021295,LOC-012,ITEM-126,2025-10-22,92,44,101,1,34,30,OPTIMAL
INV-0021296,LOC-012,ITEM-083,2025-10-22,61,15,63,0,13,33,REORDER_TRIGGERED
INV-0021297,LOC-012,ITEM-002,2025-10-22,57,66,41,2,80,28,OPTIMAL
INV-0021298,LOC-012,ITEM-095,2025-10-22,31,71,89,2,11,35,REORDER_TRIGGERED
INV-0021299,LOC-012,ITEM-004,2025-10-22,86,22,77,0,31,34,REORDER_TRIGGERED
INV-0021300,LOC-012,ITEM-124,2025-10-22,29,51,64,0,16,23,REORDER_TRIGGERED
INV-0021301,LOC-013,ITEM-110,2025-10-22,48,24,15,1,56,40,OPTIMAL
INV-0021302,LOC-013,ITEM-051,2025-10-22,77,28,90,2,13,17,REORDER_TRIGGERED
INV-0021303,LOC-013,ITEM-087,2025-10-22,128,74,113,2,87,40,OPTIMAL
INV-0021304,LOC-013,ITEM-149,2025-10-22,69,59,115,1,12,15,REORDER_TRIGGERED
INV-0021305,LOC-013,ITEM-113,2025-10-22,89,25,60,0,54,28,OPTIMAL
INV-0021306,LOC-013,ITEM-033,2025-10-22,88,77,27,2,136,25,OPTIMAL
INV-0021307,LOC-013,ITEM-047,2025-10-22,131,27,129,2,27,40,REORDER_TRIGGERED
INV-0021308,LOC-013,ITEM-115,2025-10-22,130,77,98,1,108,18,OPTIMAL
INV-0021309,LOC-013,ITEM-053,2025-10-22,111,24,40,2,93,30,OPTIMAL
INV-0021310,LOC-013,ITEM-046,2025-10-22,93,37,74,1,55,22,OPTIMAL
INV-0021311,LOC-013,ITEM-083,2025-10-22,57,74,69,1,61,38,OPTIMAL
INV-0021312,LOC-013,ITEM-117,2025-10-22,37,30,25,1,41,40,OPTIMAL
INV-0021313,LOC-013,ITEM-148,2025-10-22,35,55,16,6,68,31,OPTIMAL
INV-0021314,LOC-013,ITEM-044,2025-10-22,52,37,58,1,30,34,REORDER_TRIGGERED
INV-0021315,LOC-013,ITEM-015,2025-10-22,54,79,68,1,64,24,OPTIMAL
INV-0021316,LOC-013,ITEM-066,2025-10-22,45,59,49,7,48,20,OPTIMAL
INV-0021317,LOC-013,ITEM-139,2025-10-22,149,37,41,1,144,37,OPTIMAL
INV-0021318,LOC-013,ITEM-103,2025-10-22,135,51,39,2,145,22,OPTIMAL
INV-0021319,LOC-013,ITEM-006,2025-10-22,135,40,133,3,39,16,OPTIMAL
INV-0021320,LOC-013,ITEM-077,2025-10-22,112,59,116,2,53,32,OPTIMAL
INV-0021321,LOC-013,ITEM-091,2025-10-22,126,41,90,1,76,32,OPTIMAL
INV-0021322,LOC-013,ITEM-090,2025-10-22,131,17,96,2,50,26,OPTIMAL
INV-0021323,LOC-013,ITEM-143,2025-10-22,89,29,102,2,14,33,REORDER_TRIGGERED
INV-0021324,LOC-013,ITEM-041,2025-10-22,21,47,56,1,11,34,REORDER_TRIGGERED
INV-0021325,LOC-013,ITEM-018,2025-10-22,32,35,22,0,45,22,OPTIMAL
INV-0021326,LOC-014,ITEM-013,2025-10-22,87,53,53,0,87,26,OPTIMAL
INV-0021327,LOC-014,ITEM-122,2025-10-22,36,55,67,2,22,17,OPTIMAL
INV-0021328,LOC-014,ITEM-130,2025-10-22,52,63,93,1,21,33,REORDER_TRIGGERED
INV-0021329,LOC-014,ITEM-057,2025-10-22,65,26,69,1,21,16,OPTIMAL
INV-0021330,LOC-014,ITEM-097,2025-10-22,34,24,15,1,42,28,OPTIMAL
INV-0021331,LOC-014,ITEM-039,2025-10-22,70,35,31,0,74,22,OPTIMAL
INV-0021332,LOC-014,ITEM-124,2025-10-22,33,73,96,1,9,23,REORDER_TRIGGERED
INV-0021333,LOC-014,ITEM-083,2025-10-22,38,55,68,0,25,22,OPTIMAL
INV-0021334,LOC-014,ITEM-035,2025-10-22,103,61,121,0,43,22,OPTIMAL
INV-0021335,LOC-014,ITEM-067,2025-10-22,72,12,25,8,51,25,OPTIMAL
INV-0021336,LOC-014,ITEM-123,2025-10-22,68,41,16,1,92,31,OPTIMAL
INV-0021337,LOC-014,ITEM-105,2025-10-22,107,73,63,0,117,34,OPTIMAL
INV-0021338,LOC-014,ITEM-041,2025-10-22,60,28,32,1,55,33,OPTIMAL
INV-0021339,LOC-014,ITEM-089,2025-10-22,104,44,23,0,125,33,OPTIMAL
INV-0021340,LOC-014,ITEM-062,2025-10-22,114,29,137,5,1,40,REORDER_TRIGGERED
INV-0021341,LOC-014,ITEM-071,2025-10-22,99,23,118,7,0,21,CRITICAL_OUT_OF_STOCK
INV-0021342,LOC-014,ITEM-006,2025-10-22,27,77,91,2,11,17,REORDER_TRIGGERED
INV-0021343,LOC-014,ITEM-014,2025-10-22,148,74,98,2,122,19,OPTIMAL
INV-0021344,LOC-014,ITEM-025,2025-10-22,136,53,80,0,109,36,OPTIMAL
INV-0021345,LOC-014,ITEM-129,2025-10-22,106,61,60,2,105,28,OPTIMAL
INV-0021346,LOC-014,ITEM-107,2025-10-22,21,26,43,1,3,28,REORDER_TRIGGERED
INV-0021347,LOC-014,ITEM-063,2025-10-22,102,69,57,1,113,24,OPTIMAL
INV-0021348,LOC-014,ITEM-135,2025-10-22,70,53,54,2,67,32,OPTIMAL
INV-0021349,LOC-014,ITEM-010,2025-10-22,48,25,40,1,32,36,REORDER_TRIGGERED
INV-0021350,LOC-014,ITEM-134,2025-10-22,59,15,20,0,54,17,OPTIMAL
INV-0021351,LOC-015,ITEM-013,2025-10-22,96,13,23,1,85,33,OPTIMAL
INV-0021352,LOC-015,ITEM-095,2025-10-22,131,29,111,0,49,18,OPTIMAL
INV-0021353,LOC-015,ITEM-005,2025-10-22,105,68,121,7,45,18,OPTIMAL
INV-0021354,LOC-015,ITEM-113,2025-10-22,47,46,26,0,67,31,OPTIMAL
INV-0021355,LOC-015,ITEM-084,2025-10-22,34,27,48,2,11,31,REORDER_TRIGGERED
INV-0021356,LOC-015,ITEM-125,2025-10-22,77,13,32,2,56,25,OPTIMAL
INV-0021357,LOC-015,ITEM-104,2025-10-22,130,52,100,0,82,16,OPTIMAL
INV-0021358,LOC-015,ITEM-063,2025-10-22,81,72,59,2,92,32,OPTIMAL
INV-0021359,LOC-015,ITEM-008,2025-10-22,84,41,67,2,56,38,OPTIMAL
INV-0021360,LOC-015,ITEM-001,2025-10-22,133,51,91,1,92,19,OPTIMAL
INV-0021361,LOC-015,ITEM-022,2025-10-22,97,62,37,1,121,19,OPTIMAL
INV-0021362,LOC-015,ITEM-139,2025-10-22,77,61,108,1,29,22,OPTIMAL
INV-0021363,LOC-015,ITEM-077,2025-10-22,148,41,16,2,171,15,OPTIMAL
INV-0021364,LOC-015,ITEM-136,2025-10-22,42,51,52,1,40,35,OPTIMAL
INV-0021365,LOC-015,ITEM-075,2025-10-22,103,64,79,5,83,33,OPTIMAL
INV-0021366,LOC-015,ITEM-039,2025-10-22,53,68,93,6,22,29,REORDER_TRIGGERED
INV-0021367,LOC-015,ITEM-002,2025-10-22,93,70,114,0,49,31,OPTIMAL
INV-0021368,LOC-015,ITEM-142,2025-10-22,94,34,77,0,51,15,OPTIMAL
INV-0021369,LOC-015,ITEM-025,2025-10-22,90,21,89,2,20,23,REORDER_TRIGGERED
INV-0021370,LOC-015,ITEM-019,2025-10-22,97,22,98,0,21,18,OPTIMAL
INV-0021371,LOC-015,ITEM-017,2025-10-22,61,62,89,2,32,32,OPTIMAL
INV-0021372,LOC-015,ITEM-103,2025-10-22,102,16,98,1,19,34,REORDER_TRIGGERED
INV-0021373,LOC-015,ITEM-074,2025-10-22,146,33,81,0,98,27,OPTIMAL
INV-0021374,LOC-015,ITEM-124,2025-10-22,45,77,71,1,50,30,OPTIMAL
INV-0021375,LOC-015,ITEM-102,2025-10-22,85,32,112,2,3,18,REORDER_TRIGGERED
INV-0021376,LOC-016,ITEM-045,2025-10-22,37,51,27,6,55,16,OPTIMAL
INV-0021377,LOC-016,ITEM-107,2025-10-22,91,17,32,0,76,23,OPTIMAL
INV-0021378,LOC-016,ITEM-008,2025-10-22,71,41,22,1,89,26,OPTIMAL
INV-0021379,LOC-016,ITEM-068,2025-10-22,143,29,129,1,42,17,OPTIMAL
INV-0021380,LOC-016,ITEM-069,2025-10-22,83,35,38,7,73,16,OPTIMAL
INV-0021381,LOC-016,ITEM-070,2025-10-22,24,64,68,0,20,26,REORDER_TRIGGERED
INV-0021382,LOC-016,ITEM-084,2025-10-22,125,52,81,1,95,17,OPTIMAL
INV-0021383,LOC-016,ITEM-005,2025-10-22,121,57,49,7,122,19,OPTIMAL
INV-0021384,LOC-016,ITEM-052,2025-10-22,106,14,38,2,80,22,OPTIMAL
INV-0021385,LOC-016,ITEM-056,2025-10-22,24,65,66,2,21,34,REORDER_TRIGGERED
INV-0021386,LOC-016,ITEM-060,2025-10-22,96,35,15,0,116,27,OPTIMAL
INV-0021387,LOC-016,ITEM-143,2025-10-22,110,14,32,1,91,21,OPTIMAL
INV-0021388,LOC-016,ITEM-004,2025-10-22,111,31,130,0,12,17,REORDER_TRIGGERED
INV-0021389,LOC-016,ITEM-091,2025-10-22,81,23,74,1,29,27,OPTIMAL
INV-0021390,LOC-016,ITEM-063,2025-10-22,58,14,62,1,9,25,REORDER_TRIGGERED
INV-0021391,LOC-016,ITEM-053,2025-10-22,46,42,28,1,59,35,OPTIMAL
INV-0021392,LOC-016,ITEM-020,2025-10-22,34,65,61,1,37,31,OPTIMAL
INV-0021393,LOC-016,ITEM-009,2025-10-22,126,10,113,1,22,37,REORDER_TRIGGERED
INV-0021394,LOC-016,ITEM-022,2025-10-22,95,19,69,1,44,17,OPTIMAL
INV-0021395,LOC-016,ITEM-150,2025-10-22,150,27,67,1,109,32,OPTIMAL
INV-0021396,LOC-016,ITEM-137,2025-10-22,86,30,91,1,24,30,REORDER_TRIGGERED
INV-0021397,LOC-016,ITEM-128,2025-10-22,103,22,92,1,32,16,OPTIMAL
INV-0021398,LOC-016,ITEM-132,2025-10-22,66,58,57,0,67,24,OPTIMAL
INV-0021399,LOC-016,ITEM-078,2025-10-22,138,15,33,8,112,34,OPTIMAL
INV-0021400,LOC-016,ITEM-012,2025-10-22,112,13,115,0,10,37,REORDER_TRIGGERED
INV-0021401,LOC-017,ITEM-145,2025-10-22,28,69,88,1,8,19,REORDER_TRIGGERED
INV-0021402,LOC-017,ITEM-074,2025-10-22,144,35,116,8,55,26,OPTIMAL
INV-0021403,LOC-017,ITEM-097,2025-10-22,130,71,99,2,100,39,OPTIMAL
INV-0021404,LOC-017,ITEM-022,2025-10-22,70,20,87,1,2,20,REORDER_TRIGGERED
INV-0021405,LOC-017,ITEM-053,2025-10-22,34,63,69,0,28,16,OPTIMAL
INV-0021406,LOC-017,ITEM-084,2025-10-22,100,77,92,1,84,39,OPTIMAL
INV-0021407,LOC-017,ITEM-051,2025-10-22,139,25,125,2,37,31,OPTIMAL
INV-0021408,LOC-017,ITEM-031,2025-10-22,86,36,51,1,70,22,OPTIMAL
INV-0021409,LOC-017,ITEM-001,2025-10-22,106,23,32,1,96,20,OPTIMAL
INV-0021410,LOC-017,ITEM-093,2025-10-22,106,23,36,2,91,34,OPTIMAL
INV-0021411,LOC-017,ITEM-095,2025-10-22,82,39,49,2,70,27,OPTIMAL
INV-0021412,LOC-017,ITEM-092,2025-10-22,107,52,93,1,65,16,OPTIMAL
INV-0021413,LOC-017,ITEM-132,2025-10-22,39,20,23,2,34,26,OPTIMAL
INV-0021414,LOC-017,ITEM-080,2025-10-22,127,31,92,1,65,28,OPTIMAL
INV-0021415,LOC-017,ITEM-047,2025-10-22,114,47,109,0,52,17,OPTIMAL
INV-0021416,LOC-017,ITEM-054,2025-10-22,74,79,111,2,40,28,OPTIMAL
INV-0021417,LOC-017,ITEM-043,2025-10-22,92,65,122,8,27,39,REORDER_TRIGGERED
INV-0021418,LOC-017,ITEM-100,2025-10-22,51,59,42,1,67,37,OPTIMAL
INV-0021419,LOC-017,ITEM-010,2025-10-22,62,68,98,0,32,19,OPTIMAL
INV-0021420,LOC-017,ITEM-018,2025-10-22,81,13,79,1,14,30,REORDER_TRIGGERED
INV-0021421,LOC-017,ITEM-081,2025-10-22,114,20,100,2,32,33,REORDER_TRIGGERED
INV-0021422,LOC-017,ITEM-127,2025-10-22,20,23,23,1,19,34,REORDER_TRIGGERED
INV-0021423,LOC-017,ITEM-133,2025-10-22,49,21,28,2,40,22,OPTIMAL
INV-0021424,LOC-017,ITEM-103,2025-10-22,49,40,35,0,54,26,OPTIMAL
INV-0021425,LOC-017,ITEM-039,2025-10-22,63,51,99,4,11,18,REORDER_TRIGGERED
INV-0021426,LOC-018,ITEM-097,2025-10-22,41,79,102,0,18,28,REORDER_TRIGGERED
INV-0021427,LOC-018,ITEM-071,2025-10-22,118,63,25,6,150,15,OPTIMAL
INV-0021428,LOC-018,ITEM-143,2025-10-22,54,37,77,2,12,17,REORDER_TRIGGERED
INV-0021429,LOC-018,ITEM-031,2025-10-22,26,36,23,2,37,36,OPTIMAL
INV-0021430,LOC-018,ITEM-001,2025-10-22,83,19,33,0,69,23,OPTIMAL
INV-0021431,LOC-018,ITEM-024,2025-10-22,137,37,81,1,92,18,OPTIMAL
INV-0021432,LOC-018,ITEM-078,2025-10-22,46,37,58,7,18,36,REORDER_TRIGGERED
INV-0021433,LOC-018,ITEM-101,2025-10-22,92,33,45,0,80,40,OPTIMAL
INV-0021434,LOC-018,ITEM-104,2025-10-22,74,69,36,1,106,30,OPTIMAL
INV-0021435,LOC-018,ITEM-056,2025-10-22,99,29,104,1,23,37,REORDER_TRIGGERED
INV-0021436,LOC-018,ITEM-136,2025-10-22,96,56,105,2,45,34,OPTIMAL
INV-0021437,LOC-018,ITEM-127,2025-10-22,99,70,109,1,59,40,OPTIMAL
INV-0021438,LOC-018,ITEM-144,2025-10-22,139,50,46,3,140,37,OPTIMAL
INV-0021439,LOC-018,ITEM-146,2025-10-22,33,24,57,7,0,40,CRITICAL_OUT_OF_STOCK
INV-0021440,LOC-018,ITEM-063,2025-10-22,81,44,75,2,48,27,OPTIMAL
INV-0021441,LOC-018,ITEM-141,2025-10-22,26,80,67,1,38,22,OPTIMAL
INV-0021442,LOC-018,ITEM-065,2025-10-22,54,33,44,4,39,37,OPTIMAL
INV-0021443,LOC-018,ITEM-057,2025-10-22,79,64,115,2,26,27,REORDER_TRIGGERED
INV-0021444,LOC-018,ITEM-038,2025-10-22,48,60,47,1,60,21,OPTIMAL
INV-0021445,LOC-018,ITEM-106,2025-10-22,131,65,132,0,64,31,OPTIMAL
INV-0021446,LOC-018,ITEM-088,2025-10-22,45,13,19,0,39,34,OPTIMAL
INV-0021447,LOC-018,ITEM-074,2025-10-22,89,57,45,1,100,24,OPTIMAL
INV-0021448,LOC-018,ITEM-064,2025-10-22,82,28,55,5,50,22,OPTIMAL
INV-0021449,LOC-018,ITEM-072,2025-10-22,50,47,47,1,49,28,OPTIMAL
INV-0021450,LOC-018,ITEM-112,2025-10-22,87,55,29,0,113,19,OPTIMAL
INV-0021451,LOC-019,ITEM-006,2025-10-22,68,40,91,5,12,24,REORDER_TRIGGERED
INV-0021452,LOC-019,ITEM-010,2025-10-22,58,62,30,2,88,24,OPTIMAL
INV-0021453,LOC-019,ITEM-030,2025-10-22,116,50,45,0,121,32,OPTIMAL
INV-0021454,LOC-019,ITEM-110,2025-10-22,94,68,93,2,67,27,OPTIMAL
INV-0021455,LOC-019,ITEM-053,2025-10-22,66,19,49,2,34,15,OPTIMAL
INV-0021456,LOC-019,ITEM-136,2025-10-22,122,24,131,2,13,20,REORDER_TRIGGERED
INV-0021457,LOC-019,ITEM-014,2025-10-22,117,61,78,2,98,36,OPTIMAL
INV-0021458,LOC-019,ITEM-042,2025-10-22,49,43,40,1,51,37,OPTIMAL
INV-0021459,LOC-019,ITEM-125,2025-10-22,50,39,29,1,59,40,OPTIMAL
INV-0021460,LOC-019,ITEM-122,2025-10-22,129,69,118,1,79,27,OPTIMAL
INV-0021461,LOC-019,ITEM-105,2025-10-22,129,13,84,0,58,19,OPTIMAL
INV-0021462,LOC-019,ITEM-090,2025-10-22,53,69,18,0,104,26,OPTIMAL
INV-0021463,LOC-019,ITEM-058,2025-10-22,117,36,102,2,49,17,OPTIMAL
INV-0021464,LOC-019,ITEM-054,2025-10-22,108,39,138,0,9,31,REORDER_TRIGGERED
INV-0021465,LOC-019,ITEM-079,2025-10-22,92,15,70,0,37,15,OPTIMAL
INV-0021466,LOC-019,ITEM-003,2025-10-22,149,33,64,1,117,28,OPTIMAL
INV-0021467,LOC-019,ITEM-071,2025-10-22,50,41,25,2,64,34,OPTIMAL
INV-0021468,LOC-019,ITEM-048,2025-10-22,68,30,17,2,79,34,OPTIMAL
INV-0021469,LOC-019,ITEM-034,2025-10-22,106,24,35,3,92,23,OPTIMAL
INV-0021470,LOC-019,ITEM-068,2025-10-22,90,58,135,2,11,29,REORDER_TRIGGERED
INV-0021471,LOC-019,ITEM-087,2025-10-22,146,47,86,0,107,30,OPTIMAL
INV-0021472,LOC-019,ITEM-061,2025-10-22,113,61,28,1,145,29,OPTIMAL
INV-0021473,LOC-019,ITEM-094,2025-10-22,40,68,64,1,43,35,OPTIMAL
INV-0021474,LOC-019,ITEM-025,2025-10-22,52,78,106,2,22,40,REORDER_TRIGGERED
INV-0021475,LOC-019,ITEM-083,2025-10-22,58,26,21,0,63,30,OPTIMAL
INV-0021476,LOC-020,ITEM-103,2025-10-22,99,64,58,2,103,27,OPTIMAL
INV-0021477,LOC-020,ITEM-147,2025-10-22,76,58,103,1,30,19,OPTIMAL
INV-0021478,LOC-020,ITEM-043,2025-10-22,114,71,26,7,152,40,OPTIMAL
INV-0021479,LOC-020,ITEM-042,2025-10-22,128,61,35,0,154,18,OPTIMAL
INV-0021480,LOC-020,ITEM-003,2025-10-22,72,45,116,1,0,33,CRITICAL_OUT_OF_STOCK
INV-0021481,LOC-020,ITEM-020,2025-10-22,122,10,121,2,9,24,REORDER_TRIGGERED
INV-0021482,LOC-020,ITEM-044,2025-10-22,78,76,95,1,58,25,OPTIMAL
INV-0021483,LOC-020,ITEM-096,2025-10-22,28,18,34,2,10,30,REORDER_TRIGGERED
INV-0021484,LOC-020,ITEM-031,2025-10-22,74,10,66,0,18,30,REORDER_TRIGGERED
INV-0021485,LOC-020,ITEM-016,2025-10-22,87,33,91,2,27,18,OPTIMAL
INV-0021486,LOC-020,ITEM-107,2025-10-22,26,15,32,1,8,34,REORDER_TRIGGERED
INV-0021487,LOC-020,ITEM-081,2025-10-22,108,79,40,2,145,38,OPTIMAL
INV-0021488,LOC-020,ITEM-054,2025-10-22,111,80,111,2,78,35,OPTIMAL
INV-0021489,LOC-020,ITEM-072,2025-10-22,35,46,69,3,9,21,REORDER_TRIGGERED
INV-0021490,LOC-020,ITEM-010,2025-10-22,87,36,51,0,72,20,OPTIMAL
INV-0021491,LOC-020,ITEM-034,2025-10-22,100,43,117,5,21,19,OPTIMAL
INV-0021492,LOC-020,ITEM-106,2025-10-22,109,50,19,0,140,36,OPTIMAL
INV-0021493,LOC-020,ITEM-049,2025-10-22,149,67,30,0,186,27,OPTIMAL
INV-0021494,LOC-020,ITEM-136,2025-10-22,137,65,55,0,147,27,OPTIMAL
INV-0021495,LOC-020,ITEM-093,2025-10-22,135,58,118,1,74,21,OPTIMAL
INV-0021496,LOC-020,ITEM-035,2025-10-22,33,70,82,2,19,35,REORDER_TRIGGERED
INV-0021497,LOC-020,ITEM-130,2025-10-22,122,57,65,1,113,18,OPTIMAL
INV-0021498,LOC-020,ITEM-004,2025-10-22,107,58,22,0,143,24,OPTIMAL
INV-0021499,LOC-020,ITEM-022,2025-10-22,30,14,40,1,3,32,REORDER_TRIGGERED
INV-0021500,LOC-020,ITEM-036,2025-10-22,79,41,119,1,0,26,CRITICAL_OUT_OF_STOCK
INV-0021501,LOC-001,ITEM-012,2025-10-29,35,79,36,2,76,33,OPTIMAL
INV-0021502,LOC-001,ITEM-087,2025-10-29,148,30,130,1,47,23,OPTIMAL
INV-0021503,LOC-001,ITEM-011,2025-10-29,44,35,36,0,43,38,OPTIMAL
INV-0021504,LOC-001,ITEM-015,2025-10-29,31,72,25,2,76,34,OPTIMAL
INV-0021505,LOC-001,ITEM-089,2025-10-29,122,61,123,2,58,30,OPTIMAL
INV-0021506,LOC-001,ITEM-073,2025-10-29,27,28,20,2,33,27,OPTIMAL
INV-0021507,LOC-001,ITEM-139,2025-10-29,20,24,27,1,16,38,REORDER_TRIGGERED
INV-0021508,LOC-001,ITEM-060,2025-10-29,106,65,67,2,102,35,OPTIMAL
INV-0021509,LOC-001,ITEM-143,2025-10-29,27,13,28,2,10,29,REORDER_TRIGGERED
INV-0021510,LOC-001,ITEM-118,2025-10-29,143,24,58,1,108,20,OPTIMAL
INV-0021511,LOC-001,ITEM-025,2025-10-29,109,35,96,0,48,24,OPTIMAL
INV-0021512,LOC-001,ITEM-008,2025-10-29,112,60,120,1,51,20,OPTIMAL
INV-0021513,LOC-001,ITEM-069,2025-10-29,86,33,26,7,86,18,OPTIMAL
INV-0021514,LOC-001,ITEM-028,2025-10-29,52,63,114,2,0,19,CRITICAL_OUT_OF_STOCK
INV-0021515,LOC-001,ITEM-048,2025-10-29,21,28,28,2,19,37,REORDER_TRIGGERED
INV-0021516,LOC-001,ITEM-066,2025-10-29,96,24,72,0,48,29,OPTIMAL
INV-0021517,LOC-001,ITEM-097,2025-10-29,138,25,114,0,49,23,OPTIMAL
INV-0021518,LOC-001,ITEM-027,2025-10-29,23,38,44,5,12,19,REORDER_TRIGGERED
INV-0021519,LOC-001,ITEM-120,2025-10-29,37,37,51,2,21,22,REORDER_TRIGGERED
INV-0021520,LOC-001,ITEM-042,2025-10-29,51,47,51,1,46,29,OPTIMAL
INV-0021521,LOC-001,ITEM-031,2025-10-29,81,59,72,0,68,35,OPTIMAL
INV-0021522,LOC-001,ITEM-037,2025-10-29,60,36,67,0,29,17,OPTIMAL
INV-0021523,LOC-001,ITEM-076,2025-10-29,75,61,21,2,113,26,OPTIMAL
INV-0021524,LOC-001,ITEM-065,2025-10-29,120,56,89,4,83,15,OPTIMAL
INV-0021525,LOC-001,ITEM-147,2025-10-29,110,52,115,0,47,28,OPTIMAL
INV-0021526,LOC-002,ITEM-049,2025-10-29,105,19,30,1,93,19,OPTIMAL
INV-0021527,LOC-002,ITEM-006,2025-10-29,120,54,63,2,109,16,OPTIMAL
INV-0021528,LOC-002,ITEM-025,2025-10-29,31,38,30,1,38,28,OPTIMAL
INV-0021529,LOC-002,ITEM-020,2025-10-29,103,30,38,1,94,16,OPTIMAL
INV-0021530,LOC-002,ITEM-096,2025-10-29,75,43,113,1,4,31,REORDER_TRIGGERED
INV-0021531,LOC-002,ITEM-082,2025-10-29,31,31,17,4,41,25,OPTIMAL
INV-0021532,LOC-002,ITEM-005,2025-10-29,74,50,33,4,87,15,OPTIMAL
INV-0021533,LOC-002,ITEM-146,2025-10-29,130,41,91,2,78,30,OPTIMAL
INV-0021534,LOC-002,ITEM-023,2025-10-29,26,13,18,2,19,16,OPTIMAL
INV-0021535,LOC-002,ITEM-127,2025-10-29,110,52,90,1,71,34,OPTIMAL
INV-0021536,LOC-002,ITEM-140,2025-10-29,135,78,32,2,179,28,OPTIMAL
INV-0021537,LOC-002,ITEM-128,2025-10-29,36,45,78,1,2,37,REORDER_TRIGGERED
INV-0021538,LOC-002,ITEM-039,2025-10-29,144,26,17,3,150,23,OPTIMAL
INV-0021539,LOC-002,ITEM-012,2025-10-29,146,74,100,2,118,32,OPTIMAL
INV-0021540,LOC-002,ITEM-040,2025-10-29,66,13,36,1,42,26,OPTIMAL
