antecedent_id,antecedent_name,antecedent_category,consequent_id,consequent_name,consequent_category,support,confidence,lift,leverage,conviction,joint_orders_count
ITEM-058,BBQ Glazed St. Louis Ribs (Full),Prime Steaks & Butcher Cuts,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.0089,0.137,1.0206,0.000179,1.0032,802
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,0.0078,0.1133,1.0206,0.000157,1.0026,702
ITEM-011,Spicy Tuna Crispy Rice,Appetizers & Small Plates,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.005,0.0858,1.0206,0.000102,1.0019,455
ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,0.0113,0.0848,1.0206,0.000228,1.0019,1021
ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0113,0.1358,1.0206,0.000228,1.0032,1021
ITEM-055,Steakhouse Flat Iron Chimichurri,Prime Steaks & Butcher Cuts,ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,0.0104,0.1436,1.0205,0.000208,1.0034,937
ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.0093,0.1141,1.0204,0.000186,1.0026,844
ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0078,0.0994,1.0204,0.000155,1.0022,704
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,0.0116,0.1436,1.0204,0.000231,1.0033,1045
ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0116,0.0821,1.0204,0.000231,1.0018,1045
ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,0.0093,0.0834,1.0204,0.000186,1.0018,844
ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0094,0.1203,1.0203,0.000188,1.0027,852
ITEM-119,Matcha Green Tea Crepe Cake,Handcrafted Desserts & Pastries,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.0052,0.137,1.0203,0.000104,1.0032,473
ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,ITEM-088,Simple Garden House Salad,Farm-Fresh Salads & Grain Bowls,0.0068,0.0988,1.0203,0.000135,1.0022,612
ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.0103,0.0845,1.0203,0.000204,1.0018,928
ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0103,0.1239,1.0203,0.000204,1.0028,928
ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0066,0.0821,1.0202,0.000131,1.0018,598
ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0073,0.0848,1.0202,0.000144,1.0018,659
ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,0.0073,0.0876,1.0202,0.000144,1.0019,659
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,0.0066,0.0822,1.0202,0.000131,1.0018,598
ITEM-117,Artisanal Macaron Assortment (6pcs),Handcrafted Desserts & Pastries,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0058,0.1084,1.0201,0.000114,1.0024,524
ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.009,0.0858,1.0201,0.000177,1.0018,811
ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,0.009,0.1066,1.0201,0.000177,1.0024,811
