customer_id,recency,frequency,monetary_value,average_order_value,visit_frequency,favorite_menu_categories,promotion_sensitivity,ordering_channel,time_of_day_preference,repeat_behavior,r_score,f_score,m_score,rfm_cell,rfm_composite_index,customer_segment
CUST-34566,12,4,938.7,234.68,104.7,Handcrafted Desserts & Pastries,1.0,DINE_IN,Dinner,0.0645,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34567,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34568,348,1,351.6,351.6,180.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.0,1,2,3,123,1.9,Occasional Customers
CUST-34569,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34570,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34571,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34572,361,1,361.65,361.65,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0,1,2,3,123,1.9,Occasional Customers
CUST-34573,44,2,568.25,284.13,192.0,Chef Specials & Seafood,0.0,DINE_IN,Dinner,0.0625,4,4,4,444,4.0,New Customers
CUST-34574,89,3,1196.26,398.75,34.5,Prime Steaks & Butcher Cuts,0.0,DINE_IN,Dinner,0.0909,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34575,9,1,258.26,258.26,180.0,Vegan & Plant-Based Creations,1.0,DELIVERY,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-34576,268,1,379.95,379.95,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-34577,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34578,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34579,157,2,336.17,168.08,49.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,3,4,3,343,3.3,At-Risk Customers
CUST-34580,247,1,243.48,243.48,180.0,Wood-Fired Pizzas & Pastas,1.0,TAKEOUT,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34581,240,1,360.43,360.43,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-34582,24,5,1665.06,333.01,75.0,Handcrafted Desserts & Pastries,0.4,DINE_IN,Dinner,0.1458,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34583,4,2,559.0,279.5,258.0,Signature Cocktails & Mocktails,0.0,DELIVERY,Dinner,0.0,5,4,4,544,4.4,New Customers
CUST-34584,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34585,48,1,278.91,278.91,180.0,Signature Cocktails & Mocktails,0.0,DELIVERY,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34586,89,4,845.56,211.39,51.0,Signature Cocktails & Mocktails,0.25,TAKEOUT,Dinner,0.2143,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34587,178,1,256.93,256.93,180.0,Signature Cocktails & Mocktails,1.0,DINE_IN,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34588,32,3,583.61,194.54,62.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Dinner,0.0435,5,5,4,554,4.7,Frequent Customers
CUST-34589,313,1,103.09,103.09,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,2,2,1,221,1.7,Occasional Customers
CUST-34590,52,1,293.83,293.83,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34591,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34592,165,2,673.2,336.6,26.0,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Lunch,0.1875,3,4,4,344,3.6,At-Risk Customers
CUST-34593,102,1,319.29,319.29,180.0,Prime Steaks & Butcher Cuts,0.0,TAKEOUT,Dinner,0.0,3,2,3,323,2.7,Occasional Customers
CUST-34594,81,1,279.3,279.3,180.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Lunch,0.0,4,2,2,422,2.8,Occasional Customers
CUST-34595,358,1,455.39,455.39,180.0,Artisanal Burgers & Handhelds,0.0,DRIVE_THRU,Lunch,0.0,1,2,3,123,1.9,Occasional Customers
CUST-34596,291,1,285.89,285.89,180.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34597,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34598,40,2,706.33,353.16,45.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.1111,4,4,4,444,4.0,New Customers
CUST-34599,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34600,192,3,691.32,230.44,31.5,Handcrafted Desserts & Pastries,0.0,DINE_IN,Dinner,0.0909,2,5,4,254,3.5,At-Risk Customers
CUST-34601,273,1,139.63,139.63,180.0,Specialty Coffee & Beverages,0.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34602,66,1,351.25,351.25,180.0,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Dinner,0.0,4,2,3,423,3.1,Occasional Customers
CUST-34603,327,1,225.59,225.59,180.0,Wood-Fired Pizzas & Pastas,0.0,TAKEOUT,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34604,211,2,349.08,174.54,90.0,Vegan & Plant-Based Creations,0.5,DELIVERY,Dinner,0.0556,2,4,3,243,2.9,At-Risk Customers
CUST-34605,0,4,966.08,241.52,108.0,Specialty Coffee & Beverages,0.25,TAKEOUT,Lunch,0.0968,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34606,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34607,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34608,29,1,333.08,333.08,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0,5,2,3,523,3.5,New Customers
CUST-34609,47,2,641.66,320.83,35.0,Signature Cocktails & Mocktails,0.5,DELIVERY,Dinner,0.0588,4,4,4,444,4.0,New Customers
CUST-34610,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34611,206,1,202.67,202.67,180.0,Artisanal Burgers & Handhelds,0.0,DRIVE_THRU,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34612,44,4,1070.71,267.68,69.0,Artisanal Burgers & Handhelds,0.25,DINE_IN,Lunch,0.1389,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34613,45,3,877.35,292.45,113.0,Wood-Fired Pizzas & Pastas,0.6667,TAKEOUT,Dinner,0.0882,4,5,5,455,4.6,Promotion-Driven Customers
CUST-34614,266,1,155.98,155.98,180.0,Vegan & Plant-Based Creations,0.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34615,19,1,351.24,351.24,180.0,Vegan & Plant-Based Creations,1.0,DINE_IN,Lunch,0.0,5,2,3,523,3.5,New Customers
CUST-34616,172,2,1071.56,535.78,140.0,Chef Specials & Seafood,0.5,DINE_IN,Dinner,0.087,3,4,5,345,3.9,At-Risk Customers
CUST-34617,178,1,198.63,198.63,180.0,Farm-Fresh Salads & Grain Bowls,0.0,TAKEOUT,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34618,93,1,164.06,164.06,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0,4,2,2,422,2.8,Occasional Customers
CUST-34619,32,4,872.44,218.11,35.3,Signature Cocktails & Mocktails,0.5,DINE_IN,Dinner,0.1081,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34620,9,3,971.16,323.72,74.5,Artisanal Burgers & Handhelds,0.6667,DINE_IN,Dinner,0.0357,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34621,185,2,798.66,399.33,7.0,Appetizers & Small Plates,0.5,DELIVERY,Lunch,0.0,2,4,5,245,3.5,At-Risk Customers
CUST-34622,316,2,520.29,260.15,34.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.0556,2,4,4,244,3.2,At-Risk Customers
CUST-34623,263,2,641.4,320.7,28.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,2,4,4,244,3.2,At-Risk Customers
CUST-34624,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34625,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34626,40,2,308.93,154.47,240.0,Wood-Fired Pizzas & Pastas,0.0,TAKEOUT,Lunch,0.0,4,4,3,443,3.7,New Customers
CUST-34627,33,2,963.7,481.85,17.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.0,5,4,5,545,4.7,New Customers
CUST-34628,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34629,125,3,882.7,294.23,59.0,Artisanal Burgers & Handhelds,0.6667,DRIVE_THRU,Dinner,0.2,3,5,5,355,4.2,Promotion-Driven Customers
CUST-34630,74,3,785.35,261.78,113.0,Farm-Fresh Salads & Grain Bowls,0.3333,DELIVERY,Dinner,0.0909,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34631,166,1,255.77,255.77,180.0,Specialty Coffee & Beverages,0.0,DELIVERY,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34632,187,2,847.92,423.96,71.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Late-Night,0.087,2,4,5,245,3.5,At-Risk Customers
CUST-34633,115,2,329.32,164.66,163.0,Vegan & Plant-Based Creations,1.0,DINE_IN,Dinner,0.0,3,4,3,343,3.3,Promotion-Driven Customers
CUST-34634,25,2,505.67,252.84,117.0,Farm-Fresh Salads & Grain Bowls,0.5,DINE_IN,Dinner,0.0625,5,4,3,543,4.1,New Customers
CUST-34635,22,4,976.31,244.08,113.0,Appetizers & Small Plates,0.25,TAKEOUT,Lunch,0.0909,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34636,154,1,236.47,236.47,180.0,Prime Steaks & Butcher Cuts,0.0,TAKEOUT,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34637,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34638,281,1,203.88,203.88,180.0,Vegan & Plant-Based Creations,1.0,DINE_IN,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34639,47,1,266.21,266.21,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34640,166,2,514.23,257.12,175.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0476,3,4,4,344,3.6,At-Risk Customers
CUST-34641,91,3,625.67,208.56,123.5,Farm-Fresh Salads & Grain Bowls,0.3333,DINE_IN,Lunch,0.0909,4,5,4,454,4.3,High-Value Loyal Customers
CUST-34642,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34643,218,1,238.5,238.5,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34644,241,1,197.81,197.81,180.0,Appetizers & Small Plates,0.0,DELIVERY,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34645,360,1,430.91,430.91,180.0,Artisanal Burgers & Handhelds,0.0,DELIVERY,Dinner,0.0,1,2,3,123,1.9,Occasional Customers
CUST-34646,236,1,172.29,172.29,180.0,Vegan & Plant-Based Creations,1.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34647,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34648,56,1,198.8,198.8,180.0,Appetizers & Small Plates,1.0,DRIVE_THRU,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34649,95,2,459.72,229.86,176.0,Artisanal Burgers & Handhelds,0.5,DELIVERY,Dinner,0.0,4,4,3,443,3.7,Promotion-Driven Customers
CUST-34650,2,1,225.95,225.95,180.0,Wood-Fired Pizzas & Pastas,1.0,DINE_IN,Lunch,0.0,5,2,2,522,3.2,New Customers
CUST-34651,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34652,306,3,440.34,146.78,23.0,Appetizers & Small Plates,0.3333,DRIVE_THRU,Dinner,0.1111,2,5,3,253,3.2,At-Risk Customers
CUST-34653,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34654,132,1,592.95,592.95,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DELIVERY,Lunch,0.0,3,2,4,324,3.0,Occasional Customers
CUST-34655,18,3,1069.68,356.56,137.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Lunch,0.0385,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34656,11,1,358.59,358.59,180.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.0,5,2,3,523,3.5,New Customers
CUST-34657,3,2,583.77,291.89,217.0,Specialty Coffee & Beverages,0.5,DINE_IN,Dinner,0.0,5,4,4,544,4.4,New Customers
CUST-34658,19,6,2252.11,375.35,40.2,Wood-Fired Pizzas & Pastas,0.3333,DELIVERY,Dinner,0.1522,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34659,111,1,227.15,227.15,180.0,Handcrafted Desserts & Pastries,1.0,DELIVERY,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34660,33,1,327.27,327.27,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,5,2,3,523,3.5,New Customers
CUST-34661,19,3,1048.6,349.53,59.0,Signature Cocktails & Mocktails,0.3333,DINE_IN,Lunch,0.1111,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34662,1,5,1613.23,322.65,74.2,Farm-Fresh Salads & Grain Bowls,0.6,DELIVERY,Dinner,0.2308,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34663,109,3,745.31,248.44,125.5,Wood-Fired Pizzas & Pastas,0.3333,DELIVERY,Dinner,0.1538,3,5,4,354,3.9,High-Value Loyal Customers
CUST-34664,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34665,38,5,1370.01,274.0,60.2,Signature Cocktails & Mocktails,0.0,DELIVERY,Lunch,0.1944,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34666,6,2,758.09,379.05,252.0,Vegan & Plant-Based Creations,0.5,DINE_IN,Dinner,0.04,5,4,4,544,4.4,New Customers
CUST-34667,107,2,442.51,221.26,54.0,Farm-Fresh Salads & Grain Bowls,0.5,DINE_IN,Dinner,0.0,3,4,3,343,3.3,Promotion-Driven Customers
CUST-34668,25,3,1069.3,356.43,107.5,Artisanal Burgers & Handhelds,0.3333,DELIVERY,Lunch,0.0,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34669,27,1,302.65,302.65,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-34670,52,1,203.33,203.33,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34671,98,1,152.12,152.12,180.0,Handcrafted Desserts & Pastries,1.0,DINE_IN,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34672,43,1,198.6,198.6,180.0,Handcrafted Desserts & Pastries,1.0,DRIVE_THRU,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34673,5,1,237.91,237.91,180.0,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-34674,9,2,632.3,316.15,252.0,Signature Cocktails & Mocktails,1.0,DINE_IN,Dinner,0.0417,5,4,4,544,4.4,New Customers
CUST-34675,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34676,215,1,324.75,324.75,180.0,Appetizers & Small Plates,0.0,DELIVERY,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-34677,117,1,291.45,291.45,180.0,Handcrafted Desserts & Pastries,0.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34678,353,1,221.64,221.64,180.0,Wood-Fired Pizzas & Pastas,0.0,DRIVE_THRU,Lunch,0.0,1,2,2,122,1.6,Occasional Customers
CUST-34679,129,2,332.91,166.45,189.0,Chef Specials & Seafood,0.0,TAKEOUT,Lunch,0.0,3,4,3,343,3.3,Occasional Customers
CUST-34680,182,2,229.64,114.82,113.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0769,2,4,2,242,2.6,At-Risk Customers
CUST-34681,177,1,378.95,378.95,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-34682,134,1,267.84,267.84,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34683,23,1,168.22,168.22,180.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-34684,137,2,398.92,199.46,111.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Lunch,0.0625,3,4,3,343,3.3,Occasional Customers
CUST-34685,82,3,844.63,281.54,89.0,Signature Cocktails & Mocktails,0.6667,TAKEOUT,Dinner,0.0714,4,5,5,455,4.6,Promotion-Driven Customers
CUST-34686,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34687,45,3,956.45,318.82,57.5,Artisanal Burgers & Handhelds,0.0,DINE_IN,Lunch,0.1818,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34688,167,4,1487.39,371.85,65.7,Appetizers & Small Plates,0.0,DINE_IN,Lunch,0.1622,3,5,5,355,4.2,At-Risk Customers
CUST-34689,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34690,94,2,466.81,233.4,255.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Dinner,0.0556,4,4,3,443,3.7,Occasional Customers
CUST-34691,142,3,516.07,172.02,74.5,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.1053,3,5,4,354,3.9,Occasional Customers
CUST-34692,143,4,1081.65,270.41,51.3,Specialty Coffee & Beverages,0.0,DELIVERY,Dinner,0.1818,3,5,5,355,4.2,Occasional Customers
CUST-34693,29,3,482.39,160.8,166.5,Farm-Fresh Salads & Grain Bowls,0.3333,DINE_IN,Lunch,0.1364,5,5,3,553,4.4,Frequent Customers
CUST-34694,257,1,120.02,120.02,180.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.0,2,2,1,221,1.7,Occasional Customers
CUST-34695,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34696,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34697,49,1,137.84,137.84,180.0,Specialty Coffee & Beverages,1.0,DINE_IN,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34698,6,1,362.09,362.09,180.0,Vegan & Plant-Based Creations,0.0,TAKEOUT,Dinner,0.0,5,2,3,523,3.5,New Customers
CUST-34699,62,1,189.15,189.15,180.0,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.0,4,2,2,422,2.8,Occasional Customers
CUST-34700,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34701,50,3,654.07,218.02,124.0,Wood-Fired Pizzas & Pastas,0.6667,DINE_IN,Lunch,0.0,4,5,4,454,4.3,Promotion-Driven Customers
CUST-34702,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34703,44,4,1296.86,324.22,72.3,Specialty Coffee & Beverages,0.25,DINE_IN,Dinner,0.2051,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34704,224,2,305.77,152.89,43.0,Handcrafted Desserts & Pastries,0.5,DRIVE_THRU,Dinner,0.0,2,4,2,242,2.6,At-Risk Customers
CUST-34705,53,1,210.48,210.48,180.0,Handcrafted Desserts & Pastries,0.0,TAKEOUT,Dinner,0.0,4,2,2,422,2.8,New Customers
CUST-34706,282,1,217.53,217.53,180.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34707,230,1,138.87,138.87,180.0,Chef Specials & Seafood,1.0,DELIVERY,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34708,127,1,444.56,444.56,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,3,2,3,323,2.7,Occasional Customers
CUST-34709,151,2,654.91,327.46,71.0,Signature Cocktails & Mocktails,0.5,TAKEOUT,Dinner,0.0455,3,4,4,344,3.6,At-Risk Customers
CUST-34710,125,4,1112.5,278.13,74.0,Specialty Coffee & Beverages,0.25,DELIVERY,Dinner,0.0444,3,5,5,355,4.2,Occasional Customers
CUST-34711,31,4,1490.68,372.67,60.0,Specialty Coffee & Beverages,0.25,DINE_IN,Dinner,0.1389,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34712,82,2,575.08,287.54,22.0,Signature Cocktails & Mocktails,0.5,DINE_IN,Lunch,0.0455,4,4,4,444,4.0,Promotion-Driven Customers
CUST-34713,4,2,491.65,245.83,77.0,Appetizers & Small Plates,0.0,TAKEOUT,Dinner,0.0625,5,4,3,543,4.1,New Customers
CUST-34714,145,1,463.54,463.54,180.0,Chef Specials & Seafood,0.0,DINE_IN,Dinner,0.0,3,2,3,323,2.7,Occasional Customers
CUST-34715,217,1,404.8,404.8,180.0,Signature Cocktails & Mocktails,0.0,DRIVE_THRU,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-34716,211,1,151.98,151.98,180.0,Farm-Fresh Salads & Grain Bowls,1.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34717,53,2,567.77,283.89,18.0,Prime Steaks & Butcher Cuts,0.0,DELIVERY,Lunch,0.0625,4,4,4,444,4.0,New Customers
CUST-34718,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34719,24,3,861.59,287.2,140.0,Vegan & Plant-Based Creations,0.6667,DINE_IN,Lunch,0.0625,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34720,154,3,712.62,237.54,71.5,Specialty Coffee & Beverages,0.6667,DINE_IN,Lunch,0.1481,3,5,4,354,3.9,At-Risk Customers
CUST-34721,31,1,55.77,55.77,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.0,5,2,1,521,2.9,New Customers
CUST-34722,17,1,155.23,155.23,180.0,Signature Cocktails & Mocktails,1.0,DELIVERY,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-34723,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34724,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34725,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34726,110,3,629.39,209.8,66.0,Specialty Coffee & Beverages,0.3333,DELIVERY,Lunch,0.0385,3,5,4,354,3.9,High-Value Loyal Customers
CUST-34727,1,4,767.14,191.79,53.7,Appetizers & Small Plates,0.75,TAKEOUT,Lunch,0.12,5,5,4,554,4.7,Promotion-Driven Customers
CUST-34728,157,1,174.99,174.99,180.0,Handcrafted Desserts & Pastries,1.0,DINE_IN,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34729,326,1,569.33,569.33,180.0,Prime Steaks & Butcher Cuts,1.0,DELIVERY,Dinner,0.0,2,2,4,224,2.6,Occasional Customers
CUST-34730,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34731,23,2,623.52,311.76,303.0,Signature Cocktails & Mocktails,0.5,DRIVE_THRU,Dinner,0.0,5,4,4,544,4.4,New Customers
CUST-34732,55,3,629.67,209.89,99.5,Wood-Fired Pizzas & Pastas,0.3333,DELIVERY,Lunch,0.1304,4,5,4,454,4.3,High-Value Loyal Customers
CUST-34733,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34734,13,3,868.23,289.41,101.0,Specialty Coffee & Beverages,0.3333,TAKEOUT,Lunch,0.1364,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34735,168,1,79.79,79.79,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DRIVE_THRU,Dinner,0.0,3,2,1,321,2.1,Occasional Customers
CUST-34736,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34737,95,4,883.74,220.94,87.7,Wood-Fired Pizzas & Pastas,0.25,TAKEOUT,Lunch,0.1875,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34738,263,2,649.46,324.73,32.0,Vegan & Plant-Based Creations,0.5,DINE_IN,Dinner,0.087,2,4,4,244,3.2,At-Risk Customers
CUST-34739,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34740,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34741,55,3,646.8,215.6,30.5,Signature Cocktails & Mocktails,0.6667,DINE_IN,Dinner,0.0741,4,5,4,454,4.3,Promotion-Driven Customers
CUST-34742,17,2,739.23,369.62,269.0,Specialty Coffee & Beverages,1.0,TAKEOUT,Dinner,0.1071,5,4,4,544,4.4,New Customers
