customer_id,customer_recency,customer_frequency,customer_monetary_value,average_order_value,promotion_sensitivity,first_order_date,last_order_date,lunch_orders,dinner_orders,late_night_orders,r_score,f_score,m_score,rfm_cell,rfm_composite_index
CUST-38009,343,1,263.8,263.8,0.0,2025-01-22,2025-01-22,1,0,0,1,3,2,132,1.9
CUST-38010,184,3,1076.66,358.89,0.0,2025-01-11,2025-06-30,2,1,0,2,5,5,255,3.8
CUST-38011,14,3,1044.54,348.18,0.0,2025-09-22,2025-12-17,3,0,0,5,5,5,555,5.0
CUST-38012,173,1,341.21,341.21,1.0,2025-07-11,2025-07-11,0,1,0,3,3,3,333,3.0
CUST-38013,16,1,171.91,171.91,0.0,2025-12-15,2025-12-15,0,1,0,5,3,2,532,3.5
CUST-38014,345,1,210.11,210.11,0.0,2025-01-20,2025-01-20,0,1,0,1,3,2,132,1.9
CUST-38015,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38016,149,1,255.1,255.1,0.0,2025-08-04,2025-08-04,0,1,0,3,3,2,332,2.7
CUST-38017,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38018,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38019,107,1,37.32,37.32,0.0,2025-09-15,2025-09-15,0,0,0,3,3,1,331,2.4
CUST-38020,130,2,620.63,310.32,0.0,2025-03-13,2025-08-23,0,2,0,3,4,4,344,3.6
CUST-38021,233,1,130.36,130.36,1.0,2025-05-12,2025-05-12,0,1,0,2,3,2,232,2.3
CUST-38022,95,1,315.68,315.68,1.0,2025-09-27,2025-09-27,1,0,0,4,3,3,433,3.4
CUST-38023,7,2,763.56,381.78,1.0,2025-12-02,2025-12-24,1,1,0,5,4,4,544,4.4
CUST-38024,25,2,240.66,120.33,0.5,2025-04-24,2025-12-06,2,0,0,5,4,2,542,3.8
CUST-38025,297,1,242.29,242.29,0.0,2025-03-09,2025-03-09,0,1,0,2,3,2,232,2.3
CUST-38026,202,1,223.45,223.45,0.0,2025-06-12,2025-06-12,0,1,0,2,3,2,232,2.3
CUST-38027,108,2,256.24,128.12,0.0,2025-01-03,2025-09-14,0,2,0,3,4,2,342,3.0
CUST-38028,3,2,555.44,277.72,0.0,2025-03-21,2025-12-28,2,0,0,5,4,4,544,4.4
CUST-38029,311,1,368.85,368.85,1.0,2025-02-23,2025-02-23,0,1,0,2,3,3,233,2.6
CUST-38030,4,5,763.02,152.6,0.4,2025-08-16,2025-12-27,3,1,0,5,5,4,554,4.7
CUST-38031,26,4,1111.56,277.89,0.0,2025-02-06,2025-12-05,1,3,0,5,5,5,555,5.0
CUST-38032,27,3,798.52,266.17,0.3333,2025-05-19,2025-12-04,2,1,0,5,5,5,555,5.0
CUST-38033,342,2,780.95,390.48,0.0,2025-01-16,2025-01-23,1,1,0,1,4,5,145,3.1
CUST-38034,256,1,321.21,321.21,0.0,2025-04-19,2025-04-19,0,0,0,2,3,3,233,2.6
CUST-38035,31,1,190.22,190.22,0.0,2025-11-30,2025-11-30,1,0,0,5,3,2,532,3.5
CUST-38036,329,1,145.01,145.01,1.0,2025-02-05,2025-02-05,0,1,0,2,3,2,232,2.3
CUST-38037,227,4,1446.2,361.55,0.5,2025-01-25,2025-05-18,3,1,0,2,5,5,255,3.8
CUST-38038,224,2,486.21,243.11,0.5,2025-03-29,2025-05-21,1,1,0,2,4,3,243,2.9
CUST-38039,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38040,151,3,845.56,281.85,0.0,2025-03-21,2025-08-02,1,1,0,3,5,5,355,4.2
CUST-38041,75,3,1139.87,379.96,0.0,2025-06-21,2025-10-17,2,1,0,4,5,5,455,4.6
CUST-38042,130,5,1359.04,271.81,0.6,2025-01-25,2025-08-23,2,2,1,3,5,5,355,4.2
CUST-38043,47,1,230.19,230.19,0.0,2025-11-14,2025-11-14,0,1,0,4,3,2,432,3.1
CUST-38044,44,2,273.95,136.98,1.0,2025-07-21,2025-11-17,1,1,0,4,4,2,442,3.4
CUST-38045,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38046,170,2,481.21,240.61,0.0,2025-02-27,2025-07-14,1,1,0,3,4,3,343,3.3
CUST-38047,58,2,722.64,361.32,0.0,2025-08-20,2025-11-03,1,0,1,4,4,4,444,4.0
CUST-38048,36,3,1009.6,336.53,0.3333,2025-03-14,2025-11-25,1,2,0,5,5,5,555,5.0
CUST-38049,95,1,229.14,229.14,0.0,2025-09-27,2025-09-27,0,1,0,4,3,2,432,3.1
CUST-38050,53,2,519.62,259.81,0.0,2025-05-16,2025-11-08,0,2,0,4,4,4,444,4.0
CUST-38051,31,4,818.57,204.64,0.75,2025-05-24,2025-11-30,3,0,0,5,5,5,555,5.0
CUST-38052,198,2,410.65,205.33,0.0,2025-05-16,2025-06-16,1,1,0,2,4,3,243,2.9
CUST-38053,10,4,1066.12,266.53,0.0,2025-09-07,2025-12-21,1,2,0,5,5,5,555,5.0
CUST-38054,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38055,33,3,831.88,277.29,0.3333,2025-06-14,2025-11-28,2,1,0,5,5,5,555,5.0
CUST-38056,3,2,436.15,218.08,0.5,2025-03-22,2025-12-28,2,0,0,5,4,3,543,4.1
CUST-38057,187,3,766.38,255.46,0.3333,2025-01-15,2025-06-27,2,0,0,2,5,4,254,3.5
CUST-38058,95,2,719.64,359.82,0.5,2025-03-24,2025-09-27,2,0,0,4,4,4,444,4.0
CUST-38059,122,4,1067.71,266.93,0.5,2025-02-08,2025-08-31,2,2,0,3,5,5,355,4.2
CUST-38060,96,1,589.94,589.94,0.0,2025-09-26,2025-09-26,1,0,0,3,3,4,334,3.3
CUST-38061,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38062,93,1,326.27,326.27,0.0,2025-09-29,2025-09-29,0,1,0,4,3,3,433,3.4
CUST-38063,194,2,325.57,162.79,1.0,2025-05-01,2025-06-20,2,0,0,2,4,3,243,2.9
CUST-38064,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38065,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38066,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38067,179,1,217.2,217.2,0.0,2025-07-05,2025-07-05,1,0,0,2,3,2,232,2.3
CUST-38068,8,6,1454.29,242.38,0.6667,2025-04-16,2025-12-23,2,3,0,5,5,5,555,5.0
CUST-38069,118,1,338.26,338.26,0.0,2025-09-04,2025-09-04,0,0,0,3,3,3,333,3.0
CUST-38070,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38071,224,2,738.39,369.2,0.5,2025-04-08,2025-05-21,1,1,0,2,4,4,244,3.2
CUST-38072,77,3,660.84,220.28,0.6667,2025-03-08,2025-10-15,1,2,0,4,5,4,454,4.3
CUST-38073,91,2,687.74,343.87,0.5,2025-01-01,2025-10-01,0,1,0,4,4,4,444,4.0
CUST-38074,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38075,284,1,418.92,418.92,0.0,2025-03-22,2025-03-22,0,0,0,2,3,3,233,2.6
CUST-38076,31,4,955.56,238.89,0.25,2025-03-28,2025-11-30,1,2,0,5,5,5,555,5.0
CUST-38077,28,3,984.52,328.17,0.0,2025-06-06,2025-12-03,0,1,0,5,5,5,555,5.0
CUST-38078,45,2,473.31,236.66,0.0,2025-02-09,2025-11-16,1,1,0,4,4,3,443,3.7
CUST-38079,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38080,54,4,1011.64,252.91,0.5,2025-05-02,2025-11-07,1,2,0,4,5,5,455,4.6
CUST-38081,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38082,16,3,656.06,218.69,0.3333,2025-08-21,2025-12-15,2,0,0,5,5,4,554,4.7
CUST-38083,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38084,250,2,553.08,276.54,0.5,2025-04-04,2025-04-25,2,0,0,2,4,4,244,3.2
CUST-38085,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38086,23,3,970.78,323.59,0.6667,2025-08-15,2025-12-08,2,0,0,5,5,5,555,5.0
CUST-38087,6,1,600.16,600.16,1.0,2025-12-25,2025-12-25,0,1,0,5,3,4,534,4.1
CUST-38088,42,2,537.87,268.94,1.0,2025-10-16,2025-11-19,2,0,0,4,4,4,444,4.0
CUST-38089,119,3,653.14,217.71,0.6667,2025-01-07,2025-09-03,0,3,0,3,5,4,354,3.9
CUST-38090,14,2,806.58,403.29,0.0,2025-04-04,2025-12-17,1,1,0,5,4,5,545,4.7
CUST-38091,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38092,93,4,928.5,232.13,0.25,2025-03-29,2025-09-29,1,3,0,4,5,5,455,4.6
CUST-38093,164,1,181.0,181.0,1.0,2025-07-20,2025-07-20,1,0,0,3,3,2,332,2.7
CUST-38094,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38095,47,2,346.34,173.17,0.0,2025-09-24,2025-11-14,0,1,0,4,4,3,443,3.7
CUST-38096,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38097,250,1,241.5,241.5,1.0,2025-04-25,2025-04-25,0,1,0,2,3,2,232,2.3
CUST-38098,52,4,954.09,238.52,0.0,2025-01-20,2025-11-09,2,2,0,4,5,5,455,4.6
CUST-38099,7,1,266.21,266.21,0.0,2025-12-24,2025-12-24,0,0,0,5,3,2,532,3.5
CUST-38100,19,3,917.59,305.86,0.0,2025-02-03,2025-12-12,1,2,0,5,5,5,555,5.0
CUST-38101,28,5,987.45,197.49,0.0,2025-04-21,2025-12-03,1,3,0,5,5,5,555,5.0
CUST-38102,3,4,978.96,244.74,0.25,2025-03-03,2025-12-28,2,1,0,5,5,5,555,5.0
CUST-38103,28,1,214.79,214.79,1.0,2025-12-03,2025-12-03,1,0,0,5,3,2,532,3.5
CUST-38104,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38105,271,1,240.27,240.27,0.0,2025-04-04,2025-04-04,0,0,0,2,3,2,232,2.3
CUST-38106,249,1,232.86,232.86,0.0,2025-04-26,2025-04-26,0,1,0,2,3,2,232,2.3
CUST-38107,352,1,161.55,161.55,1.0,2025-01-13,2025-01-13,1,0,0,1,3,2,132,1.9
CUST-38108,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38109,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38110,128,2,643.14,321.57,1.0,2025-05-30,2025-08-25,1,0,0,3,4,4,344,3.6
CUST-38111,191,1,280.88,280.88,0.0,2025-06-23,2025-06-23,1,0,0,2,3,2,232,2.3
CUST-38112,98,1,167.27,167.27,0.0,2025-09-24,2025-09-24,0,1,0,3,3,2,332,2.7
CUST-38113,32,1,311.65,311.65,0.0,2025-11-29,2025-11-29,0,1,0,5,3,3,533,3.8
CUST-38114,143,3,733.44,244.48,0.3333,2025-02-22,2025-08-10,1,2,0,3,5,4,354,3.9
CUST-38115,124,3,635.64,211.88,0.0,2025-06-18,2025-08-29,3,0,0,3,5,4,354,3.9
CUST-38116,47,3,789.4,263.13,0.3333,2025-08-24,2025-11-14,1,1,0,4,5,5,455,4.6
CUST-38117,185,2,773.45,386.73,0.0,2025-05-24,2025-06-29,1,1,0,2,4,4,244,3.2
CUST-38118,20,6,1148.48,191.41,0.1667,2025-01-15,2025-12-11,2,4,0,5,5,5,555,5.0
CUST-38119,7,2,354.56,177.28,0.0,2025-01-17,2025-12-24,1,1,0,5,4,3,543,4.1
CUST-38120,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38121,329,1,370.4,370.4,1.0,2025-02-05,2025-02-05,0,1,0,2,3,3,233,2.6
CUST-38122,47,4,777.75,194.44,0.25,2025-01-22,2025-11-14,2,1,0,4,5,5,455,4.6
CUST-38123,146,4,1093.6,273.4,0.75,2025-03-12,2025-08-07,3,0,0,3,5,5,355,4.2
CUST-38124,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38125,10,3,552.27,184.09,0.3333,2025-05-05,2025-12-21,1,1,0,5,5,4,554,4.7
CUST-38126,179,3,799.59,266.53,0.6667,2025-06-03,2025-07-05,2,1,0,2,5,5,255,3.8
CUST-38127,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38128,59,2,479.99,240.0,0.5,2025-08-25,2025-11-02,1,1,0,4,4,3,443,3.7
CUST-38129,103,2,573.64,286.82,0.5,2025-03-15,2025-09-19,1,0,0,3,4,4,344,3.6
CUST-38130,131,1,130.2,130.2,1.0,2025-08-22,2025-08-22,0,0,0,3,3,2,332,2.7
CUST-38131,161,2,590.24,295.12,1.0,2025-06-02,2025-07-23,0,1,0,3,4,4,344,3.6
CUST-38132,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38133,130,2,396.21,198.11,0.0,2025-07-31,2025-08-23,2,0,0,3,4,3,343,3.3
CUST-38134,37,2,352.82,176.41,0.0,2025-03-04,2025-11-24,1,1,0,5,4,3,543,4.1
CUST-38135,354,3,979.81,326.6,0.3333,2025-01-05,2025-01-11,1,0,0,1,5,5,155,3.4
CUST-38136,18,3,1308.12,436.04,0.3333,2025-04-08,2025-12-13,1,1,0,5,5,5,555,5.0
CUST-38137,25,4,1336.51,334.13,0.0,2025-04-16,2025-12-06,2,2,0,5,5,5,555,5.0
CUST-38138,110,3,681.69,227.23,1.0,2025-02-23,2025-09-12,0,1,0,3,5,4,354,3.9
CUST-38139,118,1,410.2,410.2,1.0,2025-09-04,2025-09-04,0,1,0,3,3,3,333,3.0
CUST-38140,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38141,66,3,938.19,312.73,0.6667,2025-02-15,2025-10-26,1,0,0,4,5,5,455,4.6
CUST-38142,61,4,1152.26,288.06,0.5,2025-05-17,2025-10-31,2,1,0,4,5,5,455,4.6
CUST-38143,82,1,423.78,423.78,1.0,2025-10-10,2025-10-10,1,0,0,4,3,3,433,3.4
CUST-38144,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38145,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38146,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38147,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38148,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38149,159,1,159.65,159.65,0.0,2025-07-25,2025-07-25,0,1,0,3,3,2,332,2.7
CUST-38150,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38151,211,2,659.03,329.52,0.5,2025-01-27,2025-06-03,1,1,0,2,4,4,244,3.2
CUST-38152,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38153,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38154,39,2,553.01,276.51,0.0,2025-07-26,2025-11-22,0,1,0,4,4,4,444,4.0
CUST-38155,61,1,232.36,232.36,0.0,2025-10-31,2025-10-31,1,0,0,4,3,2,432,3.1
CUST-38156,95,2,316.38,158.19,0.5,2025-01-21,2025-09-27,1,1,0,4,4,3,443,3.7
CUST-38157,82,2,266.61,133.31,0.5,2025-01-07,2025-10-10,1,1,0,4,4,2,442,3.4
CUST-38158,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38159,31,1,58.43,58.43,1.0,2025-11-30,2025-11-30,1,0,0,5,3,1,531,3.2
CUST-38160,59,1,392.62,392.62,0.0,2025-11-02,2025-11-02,1,0,0,4,3,3,433,3.4
CUST-38161,41,2,594.16,297.08,1.0,2025-06-28,2025-11-20,0,1,0,4,4,4,444,4.0
CUST-38162,219,2,971.42,485.71,0.0,2025-03-23,2025-05-26,2,0,0,2,4,5,245,3.5
CUST-38163,233,1,399.9,399.9,0.0,2025-05-12,2025-05-12,0,0,0,2,3,3,233,2.6
CUST-38164,13,4,952.11,238.03,0.75,2025-02-28,2025-12-18,1,3,0,5,5,5,555,5.0
CUST-38165,49,2,417.2,208.6,1.0,2025-08-04,2025-11-12,1,1,0,4,4,3,443,3.7
CUST-38166,14,5,1487.99,297.6,0.0,2025-01-06,2025-12-17,2,1,0,5,5,5,555,5.0
CUST-38167,32,3,681.96,227.32,0.6667,2025-01-26,2025-11-29,2,1,0,5,5,4,554,4.7
CUST-38168,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38169,10,8,2319.46,289.93,0.375,2025-01-11,2025-12-21,1,3,0,5,5,5,555,5.0
CUST-38170,101,2,807.87,403.94,0.5,2025-05-10,2025-09-21,0,2,0,3,4,5,345,3.9
CUST-38171,216,1,254.84,254.84,1.0,2025-05-29,2025-05-29,0,1,0,2,3,2,232,2.3
CUST-38172,143,2,691.32,345.66,0.5,2025-04-18,2025-08-10,0,2,0,3,4,4,344,3.6
CUST-38173,292,1,354.08,354.08,1.0,2025-03-14,2025-03-14,0,0,0,2,3,3,233,2.6
CUST-38174,68,2,1083.5,541.75,0.5,2025-05-17,2025-10-24,1,0,0,4,4,5,445,4.3
CUST-38175,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38176,82,3,1035.39,345.13,0.6667,2025-01-07,2025-10-10,1,1,0,4,5,5,455,4.6
CUST-38177,342,1,275.15,275.15,0.0,2025-01-23,2025-01-23,1,0,0,1,3,2,132,1.9
CUST-38178,207,1,226.76,226.76,0.0,2025-06-07,2025-06-07,0,1,0,2,3,2,232,2.3
CUST-38179,6,2,724.51,362.26,0.5,2025-08-19,2025-12-25,0,1,0,5,4,4,544,4.4
CUST-38180,27,2,881.8,440.9,0.0,2025-05-03,2025-12-04,1,0,0,5,4,5,545,4.7
CUST-38181,22,1,276.01,276.01,0.0,2025-12-09,2025-12-09,1,0,0,5,3,2,532,3.5
CUST-38182,105,4,1135.02,283.76,0.5,2025-04-10,2025-09-17,2,1,1,3,5,5,355,4.2
CUST-38183,297,3,806.31,268.77,1.0,2025-01-31,2025-03-09,1,2,1,2,5,5,255,3.8
CUST-38184,23,4,1135.03,283.76,0.5,2025-05-04,2025-12-08,1,2,0,5,5,5,555,5.0
CUST-38185,319,2,727.85,363.93,0.0,2025-01-27,2025-02-15,1,0,0,2,4,4,244,3.2
CUST-38186,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38187,82,3,656.63,218.88,0.0,2025-05-17,2025-10-10,2,1,0,4,5,4,454,4.3
CUST-38188,45,2,602.03,301.02,0.5,2025-11-11,2025-11-16,0,1,0,4,4,4,444,4.0
CUST-38189,221,2,520.61,260.31,0.5,2025-02-23,2025-05-24,0,1,0,2,4,4,244,3.2
CUST-38190,184,2,463.59,231.8,1.0,2025-02-08,2025-06-30,1,1,0,2,4,3,243,2.9
CUST-38191,69,3,606.85,202.28,0.0,2025-05-09,2025-10-23,1,2,0,4,5,4,454,4.3
CUST-38192,26,5,1499.33,299.87,0.0,2025-01-19,2025-12-05,1,4,0,5,5,5,555,5.0
CUST-38193,38,1,221.69,221.69,0.0,2025-11-23,2025-11-23,0,1,0,5,3,2,532,3.5
CUST-38194,69,4,1032.93,258.23,0.0,2025-03-08,2025-10-23,2,1,0,4,5,5,455,4.6
CUST-38195,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38196,37,1,320.11,320.11,0.0,2025-11-24,2025-11-24,0,0,0,5,3,3,533,3.8
CUST-38197,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38198,337,1,230.3,230.3,0.0,2025-01-28,2025-01-28,0,1,0,1,3,2,132,1.9
CUST-38199,141,1,341.64,341.64,0.0,2025-08-12,2025-08-12,1,0,0,3,3,3,333,3.0
CUST-38200,226,1,389.34,389.34,0.0,2025-05-19,2025-05-19,1,0,0,2,3,3,233,2.6
CUST-38201,29,1,496.81,496.81,1.0,2025-12-02,2025-12-02,0,1,0,5,3,3,533,3.8
CUST-38202,99,2,534.18,267.09,0.5,2025-07-01,2025-09-23,2,0,0,3,4,4,344,3.6
CUST-38203,216,1,462.77,462.77,0.0,2025-05-29,2025-05-29,0,0,0,2,3,3,233,2.6
CUST-38204,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38205,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38206,124,3,968.05,322.68,0.3333,2025-04-02,2025-08-29,2,1,0,3,5,5,355,4.2
CUST-38207,88,2,389.67,194.84,0.0,2025-09-28,2025-10-04,2,0,0,4,4,3,443,3.7
CUST-38208,95,1,224.86,224.86,0.0,2025-09-27,2025-09-27,0,1,0,4,3,2,432,3.1
CUST-38209,7,1,88.11,88.11,1.0,2025-12-24,2025-12-24,0,1,0,5,3,1,531,3.2
CUST-38210,263,2,584.51,292.26,0.5,2025-01-23,2025-04-12,0,1,0,2,4,4,244,3.2
CUST-38211,119,3,819.38,273.13,0.0,2025-06-04,2025-09-03,0,2,0,3,5,5,355,4.2
CUST-38212,64,5,1043.9,208.78,0.4,2025-05-30,2025-10-28,0,3,0,4,5,5,455,4.6
CUST-38213,194,3,475.54,158.51,0.6667,2025-03-06,2025-06-20,0,3,0,2,5,3,253,3.2
CUST-38214,32,4,1145.8,286.45,0.75,2025-02-02,2025-11-29,3,1,0,5,5,5,555,5.0
CUST-38215,70,1,164.6,164.6,1.0,2025-10-22,2025-10-22,0,1,0,4,3,2,432,3.1
CUST-38216,253,2,704.59,352.29,0.5,2025-02-20,2025-04-22,0,1,0,2,4,4,244,3.2
CUST-38217,10,4,838.7,209.68,0.25,2025-01-30,2025-12-21,1,1,0,5,5,5,555,5.0
CUST-38218,305,1,184.3,184.3,1.0,2025-03-01,2025-03-01,0,1,0,2,3,2,232,2.3
CUST-38219,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38220,224,2,437.28,218.64,0.5,2025-02-14,2025-05-21,1,1,0,2,4,3,243,2.9
CUST-38221,289,1,478.91,478.91,0.0,2025-03-17,2025-03-17,1,0,0,2,3,3,233,2.6
CUST-38222,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38223,165,1,284.08,284.08,0.0,2025-07-19,2025-07-19,0,1,0,3,3,2,332,2.7
CUST-38224,55,1,178.18,178.18,0.0,2025-11-06,2025-11-06,0,1,0,4,3,2,432,3.1
CUST-38225,69,1,370.14,370.14,1.0,2025-10-23,2025-10-23,0,1,0,4,3,3,433,3.4
CUST-38226,327,2,658.81,329.41,1.0,2025-01-31,2025-02-07,0,0,0,2,4,4,244,3.2
CUST-38227,349,1,294.19,294.19,0.0,2025-01-16,2025-01-16,0,1,1,1,3,2,132,1.9
CUST-38228,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38229,353,1,195.94,195.94,0.0,2025-01-12,2025-01-12,0,0,0,1,3,2,132,1.9
CUST-38230,47,1,345.18,345.18,0.0,2025-11-14,2025-11-14,1,0,0,4,3,3,433,3.4
CUST-38231,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38232,194,2,487.61,243.81,0.0,2025-01-14,2025-06-20,1,1,0,2,4,3,243,2.9
CUST-38233,218,1,274.19,274.19,0.0,2025-05-27,2025-05-27,0,1,0,2,3,2,232,2.3
CUST-38234,298,1,197.22,197.22,0.0,2025-03-08,2025-03-08,0,1,0,2,3,2,232,2.3
CUST-38235,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38236,107,3,727.24,242.41,0.0,2025-07-16,2025-09-15,0,2,0,3,5,4,354,3.9
CUST-38237,10,2,581.83,290.91,0.0,2025-04-13,2025-12-21,0,2,0,5,4,4,544,4.4
CUST-38238,179,2,401.57,200.79,0.0,2025-06-04,2025-07-05,1,1,0,2,4,3,243,2.9
CUST-38239,40,1,267.33,267.33,1.0,2025-11-21,2025-11-21,0,0,0,4,3,2,432,3.1
CUST-38240,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38241,184,1,116.06,116.06,1.0,2025-06-30,2025-06-30,1,0,0,2,3,1,231,2.0
CUST-38242,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38243,214,3,636.87,212.29,0.6667,2025-04-02,2025-05-31,1,1,0,2,5,4,254,3.5
CUST-38244,119,3,648.8,216.27,0.6667,2025-05-09,2025-09-03,1,1,0,3,5,4,354,3.9
CUST-38245,47,4,955.45,238.86,0.5,2025-01-21,2025-11-14,3,1,0,4,5,5,455,4.6
CUST-38246,5,2,478.64,239.32,0.5,2025-05-18,2025-12-26,1,1,0,5,4,3,543,4.1
CUST-38247,123,3,1025.51,341.84,0.3333,2025-06-05,2025-08-30,2,1,0,3,5,5,355,4.2
CUST-38248,201,1,227.94,227.94,0.0,2025-06-13,2025-06-13,0,1,0,2,3,2,232,2.3
CUST-38249,305,1,184.44,184.44,0.0,2025-03-01,2025-03-01,0,1,0,2,3,2,232,2.3
CUST-38250,0,2,594.74,297.37,0.0,2025-04-02,2025-12-31,2,0,0,5,4,4,544,4.4
CUST-38251,206,2,311.42,155.71,1.0,2025-05-10,2025-06-08,1,0,0,2,4,3,243,2.9
CUST-38252,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38253,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-38254,46,1,192.63,192.63,1.0,2025-11-15,2025-11-15,1,0,0,4,3,2,432,3.1
CUST-38255,263,2,276.37,138.19,0.5,2025-03-20,2025-04-12,1,0,0,2,4,2,242,2.6
CUST-38256,15,5,871.41,174.28,0.8,2025-05-29,2025-12-16,3,1,0,5,5,5,555,5.0
CUST-38257,57,3,798.45,266.15,0.3333,2025-09-13,2025-11-04,2,1,0,4,5,5,455,4.6
CUST-38258,129,3,830.85,276.95,0.6667,2025-03-15,2025-08-24,1,2,1,3,5,5,355,4.2
CUST-38259,325,1,329.03,329.03,0.0,2025-02-09,2025-02-09,1,0,0,2,3,3,233,2.6
CUST-38260,75,2,556.5,278.25,0.5,2025-09-04,2025-10-17,1,1,0,4,4,4,444,4.0
CUST-38261,174,3,755.04,251.68,0.6667,2025-02-13,2025-07-10,1,1,0,3,5,4,354,3.9
CUST-38262,4,3,1021.02,340.34,0.3333,2025-05-30,2025-12-27,2,1,0,5,5,5,555,5.0
CUST-38263,14,3,965.86,321.95,0.6667,2025-03-28,2025-12-17,3,0,0,5,5,5,555,5.0
CUST-38264,53,2,279.12,139.56,0.5,2025-05-25,2025-11-08,2,0,0,4,4,2,442,3.4
CUST-38265,11,1,202.16,202.16,0.0,2025-12-20,2025-12-20,0,1,0,5,3,2,532,3.5
CUST-38266,10,1,263.18,263.18,1.0,2025-12-21,2025-12-21,1,0,0,5,3,2,532,3.5
CUST-38267,99,2,493.34,246.67,0.0,2025-04-24,2025-09-23,1,1,0,3,4,3,343,3.3
CUST-38268,13,5,1204.42,240.88,0.6,2025-01-25,2025-12-18,2,3,0,5,5,5,555,5.0
CUST-38269,111,1,420.06,420.06,1.0,2025-09-11,2025-09-11,1,0,0,3,3,3,333,3.0
CUST-38270,269,1,190.37,190.37,1.0,2025-04-06,2025-04-06,0,0,0,2,3,2,232,2.3
